,prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
17543,STATFJORD NORD,2005,10,0.15238,0.02289,0.01633,0.0,0.19159,0.33448,43679
17544,STATFJORD NORD,2005,11,0.14696,0.02184,0.01639,0.0,0.18519,0.31862,43679
17545,STATFJORD NORD,2005,12,0.15187,0.02259,0.017,0.0,0.19146,0.36329,43679
17546,STATFJORD NORD,2006,1,0.14608,0.02215,0.01677,0.0,0.185,0.38054,43679
17547,STATFJORD NORD,2006,2,0.11977,0.00737,0.00542,0.0,0.13255,0.32911,43679
17548,STATFJORD NORD,2006,3,0.12278,0.02083,0.01457,0.0,0.15818,0.32323,43679
17549,STATFJORD NORD,2006,4,0.12619,0.02049,0.0146,0.0,0.16128,0.34693,43679
17550,STATFJORD NORD,2006,5,0.13138,0.01973,0.01289,0.0,0.164,0.37341,43679
17551,STATFJORD NORD,2006,6,0.00037,2e-05,1e-05,0.0,0.0004,0.00069,43679
17552,STATFJORD NORD,2006,7,0.11275,0.00673,0.00531,0.0,0.12479,0.2973,43679
17553,STATFJORD NORD,2006,8,0.11006,0.01004,0.00703,0.0,0.12713,0.30468,43679
17554,STATFJORD NORD,2006,9,0.11928,0.01951,0.01377,0.0,0.15255,0.35142,43679
17555,STATFJORD NORD,2006,10,0.11664,0.01569,0.01152,0.0,0.14385,0.33529,43679
17556,STATFJORD NORD,2006,11,0.10283,0.0098,0.00723,0.0,0.11985,0.31226,43679
17557,STATFJORD NORD,2006,12,0.10165,0.00772,0.00564,0.0,0.11501,0.34532,43679
17558,STATFJORD NORD,2007,1,0.09695,0.00796,0.00511,0.0,0.11001,0.36712,43679
17559,STATFJORD NORD,2007,2,0.08883,0.0071,0.00492,0.0,0.10084,0.32468,43679
17560,STATFJORD NORD,2007,3,0.09162,0.00588,0.00367,0.0,0.10116,0.33122,43679
17561,STATFJORD NORD,2007,4,0.09634,0.00802,0.00502,0.0,0.10938,0.37615,43679
17562,STATFJORD NORD,2007,5,0.10234,0.00812,0.00532,0.0,0.11578,0.40985,43679
17563,STATFJORD NORD,2007,6,0.08856,0.00558,0.00392,0.0,0.09806,0.3951,43679
17564,STATFJORD NORD,2007,7,0.09394,0.00736,0.00515,0.0,0.10645,0.42244,43679
17565,STATFJORD NORD,2007,8,0.10075,0.0071,0.00529,0.0,0.11314,0.40687,43679
17566,STATFJORD NORD,2007,9,0.09414,0.00667,0.00496,0.0,0.10577,0.34793,43679
17567,STATFJORD NORD,2007,10,0.09571,0.00805,0.0067,0.0,0.11046,0.44117,43679
17568,STATFJORD NORD,2007,11,0.08855,0.00857,0.00689,0.0,0.10401,0.44048,43679
17569,STATFJORD NORD,2007,12,0.08878,0.00845,0.00679,0.0,0.10402,0.45838,43679
17570,STATFJORD NORD,2008,1,0.08644,0.00573,0.00455,0.0,0.09672,0.43422,43679
17571,STATFJORD NORD,2008,2,0.08176,0.00419,0.00349,0.0,0.08945,0.42532,43679
17572,STATFJORD NORD,2008,3,0.07465,0.00127,0.00104,0.0,0.07696,0.39463,43679
17573,STATFJORD NORD,2008,4,0.00849,0.0,0.0,0.0,0.00849,0.03777,43679
17574,STATFJORD NORD,2008,5,0.08096,0.00494,0.00397,0.0,0.08987,0.36609,43679
17575,STATFJORD NORD,2008,6,0.0788,0.00285,0.00226,0.0,0.0839,0.39345,43679
17576,STATFJORD NORD,2008,7,0.0867,0.00283,0.00227,0.0,0.0918,0.44357,43679
17577,STATFJORD NORD,2008,8,0.08138,0.00343,0.0027,0.0,0.08751,0.4165,43679
17578,STATFJORD NORD,2008,9,0.06706,0.00469,0.00285,5e-05,0.07464,0.39121,43679
17579,STATFJORD NORD,2008,10,0.04968,0.00534,0.00225,0.00019,0.05747,0.31573,43679
17580,STATFJORD NORD,2008,11,0.02498,0.00196,0.00082,7e-05,0.02783,0.1529,43679
17581,STATFJORD NORD,2008,12,0.02276,0.00123,0.00071,6e-05,0.02477,0.13556,43679
17582,STATFJORD NORD,2009,1,0.02194,0.00111,0.00062,6e-05,0.02371,0.13267,43679
17583,STATFJORD NORD,2009,2,0.02005,0.00052,0.00022,2e-05,0.02081,0.1249,43679
17584,STATFJORD NORD,2009,3,0.02276,0.00099,0.00041,4e-05,0.0242,0.13439,43679
17585,STATFJORD NORD,2009,4,0.02493,0.0012,0.00049,4e-05,0.02666,0.12014,43679
17586,STATFJORD NORD,2009,5,0.03115,0.00174,0.00071,6e-05,0.03367,0.14389,43679
17587,STATFJORD NORD,2009,6,0.03206,0.00173,0.00071,6e-05,0.03456,0.16038,43679
17588,STATFJORD NORD,2009,7,0.02874,0.00165,0.00066,6e-05,0.03112,0.12957,43679
17589,STATFJORD NORD,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,43679
17590,STATFJORD NORD,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,43679
17591,STATFJORD NORD,2009,10,0.03381,0.00182,0.00075,7e-05,0.03644,0.09682,43679
17592,STATFJORD NORD,2009,11,0.03533,0.00237,0.00096,9e-05,0.03876,0.12402,43679
17593,STATFJORD NORD,2009,12,0.03495,0.00295,0.00119,0.00011,0.0392,0.12879,43679
17594,STATFJORD NORD,2010,1,0.03692,0.00275,0.0011,0.0001,0.04086,0.13119,43679
17595,STATFJORD NORD,2010,2,0.03822,0.00263,0.00105,0.0001,0.04198,0.15074,43679
17596,STATFJORD NORD,2010,3,0.04629,0.003,0.00118,0.00011,0.05058,0.18079,43679
17597,STATFJORD NORD,2010,4,0.04261,0.00293,0.00116,0.00011,0.04682,0.15956,43679
17598,STATFJORD NORD,2010,5,0.03504,0.00266,0.00106,0.0001,0.03887,0.14584,43679
17599,STATFJORD NORD,2010,6,0.03084,0.00277,0.00111,0.0001,0.03483,0.14541,43679
17600,STATFJORD NORD,2010,7,0.02449,0.0018,0.00072,7e-05,0.02708,0.12491,43679
17601,STATFJORD NORD,2010,8,0.0323,0.00273,0.00106,0.00011,0.0362,0.15871,43679
17602,STATFJORD NORD,2010,9,0.02784,0.00174,0.00068,7e-05,0.03032,0.11637,43679
17603,STATFJORD NORD,2010,10,0.02987,0.00264,0.00097,0.0001,0.03358,0.1379,43679
17604,STATFJORD NORD,2010,11,0.03155,0.0024,0.00098,0.00011,0.03504,0.1833,43679
17605,STATFJORD NORD,2010,12,0.03269,0.00274,0.00106,0.00013,0.03661,0.222,43679
17606,STATFJORD NORD,2011,1,0.02868,0.00206,0.00081,9e-05,0.03164,0.23002,43679
17607,STATFJORD NORD,2011,2,0.02567,0.00183,0.00061,7e-05,0.02818,0.21385,43679
17608,STATFJORD NORD,2011,3,0.02677,0.00207,0.00071,8e-05,0.02963,0.23926,43679
17609,STATFJORD NORD,2011,4,0.02654,0.00209,0.00071,8e-05,0.02942,0.24553,43679
17610,STATFJORD NORD,2011,5,0.02854,0.00221,0.00072,9e-05,0.03156,0.22495,43679
17611,STATFJORD NORD,2011,6,0.00648,0.00048,0.00018,2e-05,0.00716,0.0553,43679
17612,STATFJORD NORD,2011,7,0.02346,0.00165,0.00056,7e-05,0.02573,0.13825,43679
17613,STATFJORD NORD,2011,8,0.02041,0.00189,0.00064,7e-05,0.02302,0.16662,43679
17614,STATFJORD NORD,2011,9,0.01993,0.00161,0.00053,6e-05,0.02212,0.19974,43679
17615,STATFJORD NORD,2011,10,0.01557,0.00163,0.00052,6e-05,0.01778,0.15514,43679
17616,STATFJORD NORD,2011,11,0.01798,0.00534,0.00163,4e-05,0.02499,0.18987,43679
17617,STATFJORD NORD,2011,12,0.00577,0.00068,0.00021,2e-05,0.00668,0.06579,43679
17618,STATFJORD NORD,2012,1,0.0204,0.00332,0.00098,2e-05,0.02473,0.24775,43679
17619,STATFJORD NORD,2012,2,0.02092,0.00073,0.00022,2e-05,0.02189,0.26275,43679
17620,STATFJORD NORD,2012,3,0.03683,0.0018,0.00055,5e-05,0.03923,0.22094,43679
17621,STATFJORD NORD,2012,4,0.0355,0.00195,0.0006,6e-05,0.03811,0.18988,43679
17622,STATFJORD NORD,2012,5,0.02954,0.0012,0.00036,4e-05,0.03114,0.14044,43679
17623,STATFJORD NORD,2012,6,0.01696,0.00062,0.00019,2e-05,0.01779,0.14374,43679
17624,STATFJORD NORD,2012,7,0.00496,0.00011,2e-05,0.0,0.00508,0.04513,43679
17625,STATFJORD NORD,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,43679
17626,STATFJORD NORD,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,43679
17627,STATFJORD NORD,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,43679
17628,STATFJORD NORD,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,43679
17629,STATFJORD NORD,2012,12,0.0,0.00018,0.00011,1e-05,0.0003,0.0,43679
17630,STATFJORD NORD,2013,1,0.0,0.00011,7e-05,1e-05,0.00018,0.0,43679
17631,STATFJORD NORD,2013,2,0.00286,0.0004,0.00023,2e-05,0.0035,0.0132,43679
17632,STATFJORD NORD,2013,3,0.01231,0.00147,0.00081,5e-05,0.01464,0.11527,43679
17633,STATFJORD NORD,2013,4,0.00255,0.00076,0.00046,3e-05,0.0038,0.02619,43679
17634,STATFJORD NORD,2013,5,0.01051,0.00097,0.00032,4e-05,0.01184,0.10144,43679
17635,STATFJORD NORD,2013,6,0.01177,0.00094,0.00058,4e-05,0.01333,0.102,43679
17636,STATFJORD NORD,2013,7,0.01502,0.00118,0.00072,5e-05,0.01697,0.14462,43679
17637,STATFJORD NORD,2013,8,0.00247,0.00011,7e-05,1e-05,0.00266,0.01571,43679
17638,STATFJORD NORD,2013,9,0.03079,0.00139,0.00097,0.0001,0.03325,0.14377,43679
17639,STATFJORD NORD,2013,10,0.02365,0.00157,0.00139,0.00015,0.02676,0.15603,43679
17640,STATFJORD NORD,2013,11,0.02611,0.0015,0.00104,0.00011,0.02876,0.16418,43679
17641,STATFJORD NORD,2013,12,0.02551,0.00151,0.00112,0.00012,0.02825,0.16471,43679
17642,STATFJORD NORD,2014,1,0.0216,0.0012,0.00104,0.0001,0.02393,0.1491,43679
17643,STATFJORD NORD,2014,2,0.02312,0.00177,0.00165,0.00015,0.02669,0.16406,43679
17644,STATFJORD NORD,2014,3,0.02465,0.00208,0.00183,0.00017,0.02873,0.17681,43679
17645,STATFJORD NORD,2014,4,0.02385,0.0021,0.00178,0.00017,0.0279,0.17295,43679
17646,STATFJORD NORD,2014,5,0.02527,0.00166,0.00139,0.00013,0.02845,0.17837,43679
17647,STATFJORD NORD,2014,6,0.02137,0.00132,0.0011,9e-05,0.02387,0.1451,43679
17648,STATFJORD NORD,2014,7,0.02554,0.00136,0.00111,0.00012,0.02813,0.17829,43679
17649,STATFJORD NORD,2014,8,0.02472,0.00136,0.00112,0.00012,0.02732,0.17806,43679
17650,STATFJORD NORD,2014,9,0.02451,0.00133,0.00079,0.0001,0.02672,0.17541,43679
17651,STATFJORD NORD,2014,10,0.01774,0.00124,0.00076,9e-05,0.01984,0.16098,43679
17652,STATFJORD NORD,2014,11,0.01185,0.00084,0.00074,8e-05,0.01351,0.10183,43679
17653,STATFJORD NORD,2014,12,0.017,0.00089,0.0007,8e-05,0.01868,0.12363,43679
17654,STATFJORD NORD,2015,1,0.01897,0.00089,0.00072,8e-05,0.02066,0.12881,43679
17655,STATFJORD NORD,2015,2,0.01414,0.00079,0.00063,8e-05,0.01563,0.11843,43679
17656,STATFJORD NORD,2015,3,0.00727,0.00053,0.00043,5e-05,0.00828,0.08261,43679
17657,STATFJORD NORD,2015,4,0.01214,0.00086,0.00066,8e-05,0.01374,0.14628,43679
17658,STATFJORD NORD,2015,5,0.01166,0.00087,0.00072,8e-05,0.01333,0.13404,43679
17659,STATFJORD NORD,2015,6,0.01196,0.00085,0.00067,8e-05,0.01356,0.1449,43679
17660,STATFJORD NORD,2015,7,0.03739,0.00218,0.0015,0.00018,0.04125,0.12342,43679
17661,STATFJORD NORD,2015,8,0.03261,0.00282,0.00178,0.00021,0.03742,0.02517,43679
17662,STATFJORD NORD,2015,9,0.03152,0.00212,0.0011,0.00015,0.03489,0.04393,43679
17663,STATFJORD NORD,2015,10,0.03754,0.00205,0.00146,0.00018,0.04122,0.07995,43679
17664,STATFJORD NORD,2015,11,0.033,0.00173,0.00125,0.00016,0.03614,0.0853,43679
17665,STATFJORD NORD,2015,12,0.05032,0.00334,0.00241,0.0003,0.05637,0.22843,43679
17666,STATFJORD NORD,2016,1,0.04879,0.00315,0.00232,0.0,0.05426,0.22975,43679
17667,STATFJORD NORD,2016,2,0.04764,0.00257,0.00203,0.0,0.05224,0.21124,43679
17668,STATFJORD NORD,2016,3,0.04336,0.00336,0.00242,0.0,0.04913,0.06633,43679
17669,STATFJORD NORD,2016,4,0.0485,0.00452,0.00312,0.0,0.05614,0.18689,43679
17670,STATFJORD NORD,2016,5,0.00556,0.00022,0.00017,0.0,0.00596,0.01496,43679
17671,STATFJORD NORD,2016,6,0.05148,0.00331,0.00274,0.0,0.05754,0.19271,43679
17672,STATFJORD NORD,2016,7,0.06594,0.00349,0.00268,0.0,0.0721,0.13985,43679
17673,STATFJORD NORD,2016,8,0.05478,0.00355,0.00268,0.0,0.061,0.14946,43679
17674,STATFJORD NORD,2016,9,0.0487,0.00364,0.00218,0.0,0.05452,0.14985,43679
17675,STATFJORD NORD,2016,10,0.06016,0.00356,0.00263,0.0,0.06634,0.16728,43679
17676,STATFJORD NORD,2016,11,0.06006,0.0035,0.00267,0.0,0.06623,0.17084,43679
17677,STATFJORD NORD,2016,12,0.07393,0.00404,0.00307,0.0,0.08104,0.32149,43679
17678,STATFJORD NORD,2017,1,0.07036,0.00401,0.00306,0.0,0.07743,0.36121,43679
17679,STATFJORD NORD,2017,2,0.05711,0.00354,0.00281,0.0,0.06345,0.27245,43679
17680,STATFJORD NORD,2017,3,0.06018,0.00366,0.003,0.0,0.06683,0.29963,43679
17681,STATFJORD NORD,2017,4,0.05365,0.00387,0.00305,0.0,0.06057,0.28595,43679
17682,STATFJORD NORD,2017,5,0.05344,0.00395,0.00324,0.0,0.06063,0.30497,43679
17683,STATFJORD NORD,2017,6,0.05011,0.00371,0.00287,0.0,0.05669,0.29425,43679
17684,STATFJORD NORD,2017,7,0.04661,0.00378,0.00304,0.0,0.05342,0.28642,43679
17685,STATFJORD NORD,2017,8,0.05196,0.00399,0.0032,0.0,0.05915,0.34285,43679
17686,STATFJORD NORD,2017,9,0.05583,0.00399,0.00291,0.0,0.06273,0.34712,43679
17687,STATFJORD NORD,2017,10,0.03837,0.00297,0.00236,0.0,0.0437,0.25535,43679
17688,STATFJORD NORD,2017,11,0.03472,0.00315,0.00224,0.0,0.04011,0.22814,43679
17689,STATFJORD NORD,2017,12,0.04319,0.00327,0.00262,0.0,0.04908,0.29692,43679
17690,STATFJORD NORD,2018,1,0.03138,0.00309,0.00241,0.0,0.03689,0.22565,43679
17691,STATFJORD NORD,2018,2,0.01349,0.00128,0.00102,0.0,0.0158,0.10788,43679
17692,STATFJORD NORD,2018,3,0.01548,0.00151,0.00119,0.0,0.01818,0.12838,43679
17693,STATFJORD NORD,2018,4,0.01708,0.00148,0.00116,0.0,0.01971,0.12771,43679
17694,STATFJORD NORD,2018,5,0.03198,0.0028,0.00214,0.0,0.03692,0.18726,43679
17695,STATFJORD NORD,2018,6,0.04122,0.0031,0.00237,0.0,0.04669,0.26112,43679
17696,STATFJORD NORD,2018,7,0.04264,0.00322,0.00269,0.0,0.04855,0.27842,43679
17697,STATFJORD NORD,2018,8,0.04272,0.00321,0.00219,0.0,0.04811,0.28649,43679
17698,STATFJORD NORD,2018,9,0.03505,0.00233,0.00164,0.0,0.03902,0.23447,43679
17699,STATFJORD NORD,2018,10,0.04714,0.00337,0.00253,0.0,0.05304,0.33134,43679
17700,STATFJORD NORD,2018,11,0.04748,0.00224,0.00184,0.0,0.05157,0.31344,43679
17701,STATFJORD NORD,2018,12,0.04713,0.0022,0.0018,0.0,0.05112,0.34429,43679
17702,STATFJORD NORD,2019,1,0.04555,0.00225,0.00188,0.0,0.04968,0.33225,43679
17703,STATFJORD NORD,2019,2,0.04156,0.00208,0.00154,0.0,0.04518,0.31964,43679
17704,STATFJORD NORD,2019,3,0.04423,0.00227,0.00179,0.0,0.04829,0.35048,43679
17705,STATFJORD NORD,2019,4,0.04245,0.00228,0.00187,0.0,0.04659,0.36103,43679
17706,STATFJORD NORD,2019,5,0.03237,0.00219,0.00177,0.0,0.03633,0.2799,43679
17707,STATFJORD NORD,2019,6,0.02396,0.00124,0.00094,0.0,0.02613,0.20232,43679
17708,STATFJORD NORD,2019,7,0.03494,0.00192,0.0016,0.0,0.03846,0.30343,43679
17709,STATFJORD NORD,2019,8,0.04228,0.0022,0.00138,0.0,0.04586,0.36302,43679
17710,STATFJORD NORD,2019,9,0.04257,0.00209,0.00081,0.0,0.04547,0.36956,43679
17711,STATFJORD NORD,2019,10,0.00018,7e-05,2e-05,0.0,0.00027,0.00734,43679
17712,STATFJORD NORD,2019,11,0.01046,0.00082,0.00032,0.0,0.01159,0.10415,43679
17713,STATFJORD NORD,2019,12,0.04305,0.00213,0.00086,0.0,0.04604,0.35516,43679
17714,STATFJORD NORD,2020,1,0.04603,0.00209,0.00101,0.0,0.04913,0.36493,43679
17715,STATFJORD NORD,2020,2,0.0462,0.00165,0.00173,0.0,0.04958,0.36556,43679
17716,STATFJORD NORD,2020,3,0.04583,0.0017,0.00143,0.0,0.04895,0.38748,43679
17717,STATFJORD NORD,2020,4,0.04641,0.00153,0.0019,0.0,0.04984,0.41332,43679
17718,STATFJORD NORD,2020,5,0.04711,0.0017,0.00155,0.0,0.05036,0.42485,43679
17719,STATFJORD NORD,2020,6,0.0259,0.00112,0.00108,0.0,0.0281,0.24171,43679
17720,STATFJORD NORD,2020,7,0.04283,0.00171,0.00148,0.0,0.04602,0.44609,43679
17721,STATFJORD NORD,2020,8,0.04609,0.00143,0.00125,0.0,0.04878,0.45032,43679
17722,STATFJORD NORD,2020,9,0.0427,0.00181,0.00124,0.0,0.04575,0.4441,43679
17723,STATFJORD NORD,2020,10,0.04471,0.00168,0.00147,0.0,0.04786,0.44198,43679
17724,STATFJORD NORD,2020,11,0.04389,0.00023,0.00021,0.0,0.04434,0.43426,43679
17725,STATFJORD NORD,2020,12,0.04133,0.00024,0.00022,0.0,0.0418,0.44676,43679
17726,STATFJORD NORD,2021,1,0.04052,0.00025,0.00021,0.0,0.04098,0.464,43679
17727,STATFJORD NORD,2021,2,0.03168,0.00022,0.00021,0.0,0.0321,0.373,43679
17728,STATFJORD NORD,2021,3,0.0396,0.00024,0.00023,0.0,0.04007,0.43835,43679
17729,STATFJORD NORD,2021,4,0.03661,0.00012,8e-05,0.0,0.0368,0.40938,43679
17730,STATFJORD NORD,2021,5,0.03828,0.00112,0.00036,0.0,0.03976,0.36921,43679
17731,STATFJORD NORD,2021,6,0.03703,0.00025,0.00012,0.0,0.0374,0.36189,43679
17732,STATFJORD NORD,2021,7,0.04019,0.00138,0.00109,0.0,0.04267,0.3933,43679
17733,STATFJORD NORD,2021,8,0.03874,0.00216,0.00187,0.0,0.04276,0.39266,43679
17734,STATFJORD NORD,2021,9,0.03665,0.00225,0.00194,0.0,0.04084,0.37616,43679
17735,STATFJORD NORD,2021,10,0.03802,0.00232,0.00149,0.0,0.04183,0.38458,43679
17736,STATFJORD NORD,2021,11,0.03371,0.00204,0.0011,0.0,0.03685,0.37811,43679
17737,STATFJORD NORD,2021,12,0.03615,0.00215,0.00114,0.0,0.03944,0.38948,43679
17738,STATFJORD NORD,2022,1,0.03574,0.0022,0.00109,0.0,0.03903,0.39384,43679
17739,STATFJORD NORD,2022,2,0.03175,0.0019,0.0009,0.0,0.03455,0.34857,43679
17740,STATFJORD NORD,2022,3,0.03638,0.00156,0.00092,0.0,0.03887,0.4044,43679
17741,STATFJORD NORD,2022,4,0.03443,0.00154,0.00087,0.0,0.03685,0.38525,43679
17742,STATFJORD NORD,2022,5,0.03208,0.00189,0.00083,0.0,0.0348,0.35746,43679
17743,STATFJORD NORD,2022,6,0.03836,0.00252,0.00138,0.0,0.04225,0.23182,43679
17744,STATFJORD NORD,2022,7,0.04957,0.00262,0.00115,0.0,0.05335,0.33453,43679
17745,STATFJORD NORD,2022,8,0.0668,0.00255,0.00122,0.0,0.07057,0.32657,43679
17746,STATFJORD NORD,2022,9,0.06227,0.00266,0.00109,0.0,0.06601,0.34345,43679
17747,STATFJORD NORD,2022,10,0.05906,0.00363,0.00122,0.0,0.06391,0.38832,43679
17748,STATFJORD NORD,2022,11,0.05444,0.00471,0.00161,0.0,0.06076,0.37356,43679
17749,STATFJORD NORD,2022,12,0.03998,0.005,0.00189,0.0,0.04687,0.38428,43679
17750,STATFJORD NORD,2023,1,0.04861,0.00535,0.00183,0.0,0.05579,0.44723,43679
17751,STATFJORD NORD,2023,2,0.04058,0.00423,0.00157,0.0,0.04637,0.37372,43679
17752,STATFJORD NORD,2023,3,0.0417,0.0032,0.00126,0.0,0.04616,0.44162,43679
17753,STATFJORD NORD,2023,4,0.03715,0.0026,0.00119,0.0,0.04094,0.42146,43679
17754,STATFJORD NORD,2023,5,0.00056,0.0,0.0,0.0,0.00056,0.00283,43679
17755,STATFJORD NORD,2023,6,0.01599,0.00102,0.00038,0.0,0.01739,0.1362,43679
17756,STATFJORD NORD,2023,7,0.03681,0.00268,0.00094,0.0,0.04043,0.40621,43679
17757,STATFJORD NORD,2023,8,0.0437,0.00258,0.00104,0.0,0.04732,0.40513,43679
17758,STATFJORD NORD,2023,9,0.04173,0.00258,0.00095,0.0,0.04526,0.35541,43679
17759,STATFJORD NORD,2023,10,0.02481,0.00255,0.0012,0.0,0.02856,0.20475,43679
17760,STATFJORD NORD,2023,11,0.03364,0.00267,0.00091,0.0,0.03723,0.30094,43679
17761,STATFJORD NORD,2023,12,0.03945,0.00271,0.00095,0.0,0.04312,0.3588,43679
17762,STATFJORD NORD,2024,1,0.03619,0.00255,0.00117,0.0,0.03991,0.36259,43679
17763,STATFJORD ØST,1994,9,0.00642,0.0,0.0,0.0,0.00642,0.0,43672
17764,STATFJORD ØST,1994,10,0.12853,0.00973,0.00429,0.0,0.14255,0.0,43672
17765,STATFJORD ØST,1994,11,0.21368,0.01054,0.00472,0.0,0.22895,0.0,43672
17766,STATFJORD ØST,1994,12,0.26223,0.01146,0.0052,0.0,0.27889,0.0,43672
17767,STATFJORD ØST,1995,1,0.23266,0.01228,0.00535,0.0,0.25029,0.0,43672
17768,STATFJORD ØST,1995,2,0.18845,0.01199,0.00571,0.0,0.20615,0.0,43672
17769,STATFJORD ØST,1995,3,0.25424,0.01148,0.0057,0.0,0.27142,0.0,43672
17770,STATFJORD ØST,1995,4,0.24982,0.00797,0.00491,0.0,0.2627,0.0,43672
17771,STATFJORD ØST,1995,5,0.24801,0.00897,0.00551,0.0,0.26249,0.0,43672
17772,STATFJORD ØST,1995,6,0.23972,0.00745,0.00507,0.0,0.25224,0.0,43672
17773,STATFJORD ØST,1995,7,0.30011,0.00894,0.00476,0.0,0.31381,0.0,43672
17774,STATFJORD ØST,1995,8,0.285,0.00632,0.00274,0.0,0.29405,0.0,43672
17775,STATFJORD ØST,1995,9,0.29019,0.00827,0.00429,0.0,0.30274,0.0,43672
17776,STATFJORD ØST,1995,10,0.31848,0.01468,0.00554,0.0,0.33871,0.0,43672
17777,STATFJORD ØST,1995,11,0.30273,0.01853,0.00717,0.0,0.32843,0.0,43672
17778,STATFJORD ØST,1995,12,0.31998,0.01865,0.00909,0.0,0.34771,0.0,43672
17779,STATFJORD ØST,1996,1,0.29963,0.02154,0.01027,0.0,0.33143,0.0,43672
17780,STATFJORD ØST,1996,2,0.26107,0.01877,0.00902,0.0,0.28886,0.0,43672
17781,STATFJORD ØST,1996,3,0.27252,0.02059,0.00956,0.0,0.30267,0.0,43672
17782,STATFJORD ØST,1996,4,0.26164,0.01924,0.0084,0.0,0.28928,0.0,43672
17783,STATFJORD ØST,1996,5,0.21529,0.01605,0.00938,0.0,0.24072,0.0,43672
17784,STATFJORD ØST,1996,6,0.31466,0.01805,0.00789,0.0,0.3406,0.0,43672
17785,STATFJORD ØST,1996,7,0.31177,0.01925,0.00789,0.0,0.33891,0.0,43672
17786,STATFJORD ØST,1996,8,0.099,0.01748,0.00853,0.0,0.12501,0.0,43672
17787,STATFJORD ØST,1996,9,0.3157,0.01188,0.00801,0.0,0.33559,0.0,43672
17788,STATFJORD ØST,1996,10,0.31396,0.01802,0.00875,0.0,0.34073,0.0,43672
17789,STATFJORD ØST,1996,11,0.31072,0.01778,0.00824,0.0,0.33674,0.0,43672
17790,STATFJORD ØST,1996,12,0.3796,0.02254,0.01077,0.0,0.41291,0.0,43672
17791,STATFJORD ØST,1997,1,0.36617,0.02115,0.0114,0.0,0.39872,0.0,43672
17792,STATFJORD ØST,1997,2,0.31377,0.02005,0.01014,0.0,0.34396,0.0,43672
17793,STATFJORD ØST,1997,3,0.27956,0.02232,0.01143,0.0,0.3133,0.0,43672
17794,STATFJORD ØST,1997,4,0.342,0.02082,0.01126,0.0,0.37408,0.0,43672
17795,STATFJORD ØST,1997,5,0.33358,0.02168,0.01162,0.0,0.36687,0.0,43672
17796,STATFJORD ØST,1997,6,0.31941,0.02213,0.01088,0.0,0.35242,0.0,43672
17797,STATFJORD ØST,1997,7,0.32006,0.02141,0.01155,0.0,0.35302,0.0,43672
17798,STATFJORD ØST,1997,8,0.37953,0.02104,0.01162,0.0,0.4122,0.0,43672
17799,STATFJORD ØST,1997,9,0.3593,0.02172,0.01142,0.0,0.39243,0.0,43672
17800,STATFJORD ØST,1997,10,0.39222,0.02122,0.01168,0.0,0.42511,0.0,43672
17801,STATFJORD ØST,1997,11,0.37306,0.02112,0.01156,0.0,0.40574,0.0,43672
17802,STATFJORD ØST,1997,12,0.37125,0.02145,0.01217,0.0,0.40487,0.0,43672
17803,STATFJORD ØST,1998,1,0.36615,0.01973,0.01182,0.0,0.3977,0.0,43672
17804,STATFJORD ØST,1998,2,0.34303,0.01882,0.01096,0.0,0.3728,0.0,43672
17805,STATFJORD ØST,1998,3,0.38228,0.02071,0.01124,0.0,0.41423,0.0,43672
17806,STATFJORD ØST,1998,4,0.37337,0.02038,0.01116,0.0,0.40491,0.0,43672
17807,STATFJORD ØST,1998,5,0.36569,0.01747,0.0123,0.0,0.39546,0.0,43672
17808,STATFJORD ØST,1998,6,0.36945,0.02004,0.01145,0.0,0.40094,0.0,43672
17809,STATFJORD ØST,1998,7,0.41302,0.02569,0.01162,0.0,0.45033,0.0,43672
17810,STATFJORD ØST,1998,8,0.07368,0.0082,0.0031,0.0,0.08498,0.0,43672
17811,STATFJORD ØST,1998,9,0.3938,0.02274,0.01056,0.0,0.42711,0.0,43672
17812,STATFJORD ØST,1998,10,0.40702,0.02705,0.01215,0.0,0.44622,0.0,43672
17813,STATFJORD ØST,1998,11,0.38335,0.02239,0.01172,0.0,0.41746,0.0,43672
17814,STATFJORD ØST,1998,12,0.36486,0.02307,0.01175,0.0,0.39968,0.0,43672
17815,STATFJORD ØST,1999,1,0.35401,0.02264,0.01148,0.0,0.38813,0.0,43672
17816,STATFJORD ØST,1999,2,0.30183,0.01941,0.01197,0.0,0.33321,0.0,43672
17817,STATFJORD ØST,1999,3,0.34973,0.01991,0.01247,0.0,0.38211,0.0,43672
17818,STATFJORD ØST,1999,4,0.3167,0.0208,0.01209,0.0,0.34959,0.0,43672
17819,STATFJORD ØST,1999,5,0.20951,0.01857,0.01026,0.0,0.23834,0.0,43672
