field,year,prod.,inj.,oil prod.,gas prod.,oil/gas prod.,water prod.,water/gas prod.
OSEBERG,2004,55.069,21.0,55.069,0.0,0.0,,
OSEBERG,2005,54.88,21.0,54.869,0.0,0.01100000000000001,,
OSEBERG,2006,57.74,21.008,56.74,0.0,1.0,,
OSEBERG,2007,58.411,21.879,56.6,0.8109999999999999,1.0,,
OSEBERG,2008,59.233,22.605,57.233,1.0,1.0,,
OSEBERG,2009,58.831,23.918,56.831,1.0,1.0,,
OSEBERG,2010,57.208,23.441,55.208,1.0,1.0,,
OSEBERG,2011,58.598,23.0,56.598,1.0,1.0,,
OSEBERG,2012,58.0,23.0,56.0,1.0,1.0,,
OSEBERG,2013,58.312,23.0,56.312,1.0,1.0,,
OSEBERG,2014,57.86,23.827,55.86,1.0,1.0,,
OSEBERG,2015,58.921,25.017,56.22,1.663,1.038,,
OSEBERG,2016,60.101,25.826999999999998,56.101,2.0,2.0,,
OSEBERG,2017,60.23,25.0,56.23,2.0,2.0,,
OSEBERG,2018,59.023,25.118,54.316,2.0,2.707,,
OSEBERG,2019,66.663,26.0,55.775,2.0,8.888,,
OSEBERG,2020,72.534,25.888,56.650999999999996,2.0,13.883,,
OSEBERG,2021,74.587,24.973,57.532000000000004,1.214,15.841,,
OSEBERG,2022,74.513,24.365,56.496,1.0,17.017,,
OSEBERG,2023,73.658,23.085,54.658,1.0,18.0,,
OSEBERG,2024,73.0,23.0,54.0,1.0,18.0,,
OSEBERG SØR,1999,3.0,3.0,3.0,0.0,0.0,,
OSEBERG SØR,2000,4.0,4.0,4.0,0.0,0.0,,
OSEBERG SØR,2001,6.321,4.0,5.014,0.0,0.0,-1.0,
OSEBERG SØR,2002,10.0,6.0,7.0,0.0,1.0,,
OSEBERG SØR,2003,12.0,7.0,8.0,0.0,1.0,,
OSEBERG SØR,2004,15.0,8.0,11.0,0.0,1.0,,
OSEBERG SØR,2005,18.0,9.0,14.0,0.0,1.0,,
OSEBERG SØR,2006,20.0,10.0,16.0,0.0,1.0,,
OSEBERG SØR,2007,21.0,11.0,17.0,0.0,1.0,,
OSEBERG SØR,2008,20.95,10.866,17.0,0.0,1.0,1.0,
OSEBERG SØR,2009,23.0,11.0,19.0,0.0,1.0,,
OSEBERG SØR,2010,25.0,11.0,19.0,0.0,3.0,,
OSEBERG SØR,2011,26.0,11.0,20.0,0.0,3.0,,
OSEBERG SØR,2012,26.0,11.0,20.0,0.0,3.0,,
OSEBERG SØR,2013,30.0,13.0,23.0,0.0,4.0,,
OSEBERG SØR,2014,30.0,14.0,22.0,0.0,5.0,,
OSEBERG SØR,2015,30.0,14.0,23.0,0.0,4.0,,
OSEBERG SØR,2016,29.0,14.0,22.0,0.0,4.0,,
OSEBERG SØR,2017,29.95,14.0,22.964,0.0,4.0,1.0,
OSEBERG SØR,2018,30.0,13.0,23.0,0.0,4.0,,
OSEBERG SØR,2019,29.0,14.0,23.0,0.0,3.0,,
OSEBERG SØR,2020,30.0,14.0,24.0,0.0,3.0,,
OSEBERG SØR,2021,32.0,13.0,23.0,0.0,6.0,,
OSEBERG SØR,2022,33.0,12.0,21.0,1.0,8.0,,
OSEBERG SØR,2023,32.0,11.0,20.0,1.0,8.0,,
OSEBERG SØR,2024,32.0,11.0,20.0,1.0,8.0,,
OSEBERG ØST,1999,1.3559999999999999,0.622,1.104,0.0,0.0,0.0,
OSEBERG ØST,2000,7.0,4.0,5.0,0.0,0.0,,
OSEBERG ØST,2001,10.0,4.0,8.0,0.0,0.0,,
OSEBERG ØST,2002,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2003,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2004,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2005,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2006,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2007,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2008,9.0,5.0,7.0,0.0,0.0,,
OSEBERG ØST,2009,9.0,5.0,7.0,0.0,0.0,,
OSEBERG ØST,2010,9.0,5.0,7.0,0.0,0.0,,
OSEBERG ØST,2011,10.0,5.0,8.0,0.0,0.0,,
OSEBERG ØST,2012,10.0,4.0,8.0,0.0,0.0,,
OSEBERG ØST,2013,11.0,4.0,9.0,0.0,0.0,,
OSEBERG ØST,2014,10.0,4.0,8.0,0.0,0.0,,
OSEBERG ØST,2015,10.0,4.0,8.0,0.0,0.0,,
OSEBERG ØST,2016,11.0,4.0,9.0,0.0,0.0,,
OSEBERG ØST,2017,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2018,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2019,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2020,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2021,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2022,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2023,11.0,4.0,10.0,0.0,0.0,,
OSEBERG ØST,2024,11.0,4.0,10.0,0.0,0.0,,
OSELVAR,2011,0.279,0.0,0.279,0.0,0.0,,
OSELVAR,2012,2.584,0.0,2.584,0.0,0.0,,
OSELVAR,2013,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2014,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2015,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2016,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2017,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2018,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2019,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2020,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2021,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2022,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2023,3.0,0.0,3.0,0.0,0.0,,
OSELVAR,2024,3.0,0.0,3.0,0.0,0.0,,
REV,2001,0.893,0.0,0.0,0.893,0.0,,
REV,2002,1.0,0.0,0.0,1.0,0.0,,
REV,2003,1.0,0.0,0.0,1.0,0.0,,
REV,2004,1.0,0.0,0.0,1.0,0.0,,
REV,2005,1.0,0.0,0.0,1.0,0.0,,
REV,2006,1.756,0.0,0.0,1.756,0.0,,
REV,2007,2.0,0.0,0.0,2.0,0.0,,
REV,2008,2.189,0.0,0.0,2.189,0.0,,
REV,2009,3.0,0.0,0.0,3.0,0.0,,
REV,2010,3.0,0.0,0.0,3.0,0.0,,
REV,2011,3.0,0.0,0.0,3.0,0.0,,
REV,2012,2.9290000000000003,0.0,0.0,2.9290000000000003,0.0,,
REV,2013,3.0,0.0,0.0,3.0,0.0,,
REV,2014,3.0,0.0,0.0,3.0,0.0,,
REV,2015,3.0,0.0,0.0,3.0,0.0,,
REV,2016,3.0,0.0,0.0,3.0,0.0,,
REV,2017,3.0,0.0,0.0,3.0,0.0,,
REV,2018,3.0,0.0,0.0,3.0,0.0,,
REV,2019,3.0,0.0,0.0,3.0,0.0,,
REV,2020,3.0,0.0,0.0,3.0,0.0,,
REV,2021,3.0,0.0,0.0,3.0,0.0,,
REV,2022,3.0,0.0,0.0,3.0,0.0,,
REV,2023,3.0,0.0,0.0,3.0,0.0,,
REV,2024,3.0,0.0,0.0,3.0,0.0,,
RINGHORNE ØST,2006,1.37,0.847,1.37,0.0,0.0,,
RINGHORNE ØST,2007,2.0,1.0,2.0,0.0,0.0,,
RINGHORNE ØST,2008,2.0,1.0,2.0,0.0,0.0,,
RINGHORNE ØST,2009,2.0,1.0,2.0,0.0,0.0,,
RINGHORNE ØST,2010,2.0,1.0,2.0,0.0,0.0,,
RINGHORNE ØST,2011,2.0,1.0,2.0,0.0,0.0,,
RINGHORNE ØST,2012,2.485,1.0,2.485,0.0,0.0,,
RINGHORNE ØST,2013,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2014,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2015,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2016,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2017,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2018,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2019,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2020,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2021,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2022,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2023,3.0,1.0,3.0,0.0,0.0,,
RINGHORNE ØST,2024,3.0,1.0,3.0,0.0,0.0,,
SIGYN,2002,2.31,0.0,0.773,1.537,0.0,,
SIGYN,2003,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2004,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2005,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2006,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2007,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2008,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2009,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2010,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2011,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2012,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2013,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2014,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2015,3.0,0.0,1.0,2.0,0.0,,
SIGYN,2016,3.551,0.0,1.551,2.0,0.0,,
SIGYN,2017,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2018,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2019,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2020,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2021,3.932,0.0,1.932,2.0,0.0,,
SIGYN,2022,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2023,4.0,0.0,2.0,2.0,0.0,,
SIGYN,2024,4.0,0.0,2.0,2.0,0.0,,
SKARV,2011,3.074,0.26,0.0,3.074,0.0,,
SKARV,2012,7.726,1.2930000000000001,1.726,6.0,0.0,,
SKARV,2013,10.636,3.123,4.636,6.0,0.0,,
SKARV,2014,12.0,4.0,6.0,6.0,0.0,,
SKARV,2015,12.0,4.0,6.0,6.0,0.0,,
SKARV,2016,12.0,4.0,6.0,6.0,0.0,,
SKARV,2017,12.0,4.0,6.0,6.0,0.0,,
SKARV,2018,12.0,4.0,6.0,6.0,0.0,,
SKARV,2019,12.033,4.0,6.0,6.033,0.0,,
SKARV,2020,15.487,4.0,6.0,9.487,0.0,,
SKARV,2021,16.871,4.0,6.619,10.252,0.0,,
SKARV,2022,17.296,4.0,7.0,10.296,0.0,,
SKARV,2023,18.0,4.0,7.0,11.0,0.0,,
SKARV,2024,18.0,4.0,7.0,11.0,0.0,,
SKIRNE,2003,1.178,0.0,0.0,1.178,0.0,,
SKIRNE,2004,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2005,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2006,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2007,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2008,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2009,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2010,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2011,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2012,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2013,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2014,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2015,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2016,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2017,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2018,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2019,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2020,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2021,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2022,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2023,2.0,0.0,0.0,2.0,0.0,,
SKIRNE,2024,2.0,0.0,0.0,2.0,0.0,,
SKOGUL,2019,0.06799999999999995,0.0,0.06799999999999995,0.0,0.0,,
SKOGUL,2020,1.992,0.0,1.992,0.0,0.0,,
SKOGUL,2021,2.0,0.0,2.0,0.0,0.0,,
SKOGUL,2022,2.0,0.0,2.0,0.0,0.0,,
SKOGUL,2023,2.0,0.0,2.0,0.0,0.0,,
SKOGUL,2024,2.0,0.0,2.0,0.0,0.0,,
SKULD,2012,0.11199999999999999,0.46799999999999997,0.11199999999999999,0.0,0.0,,
SKULD,2013,2.17,1.468,2.17,0.0,0.0,,
SKULD,2014,4.964,2.855,4.964,0.0,0.0,,
SKULD,2015,5.0,3.0,5.0,0.0,0.0,,
SKULD,2016,5.471,3.614,5.0,0.0,0.471,,
SKULD,2017,6.0,4.0,5.0,0.0,1.0,,
SKULD,2018,6.0,4.0,5.0,0.0,1.0,,
SKULD,2019,6.0,4.0,5.0,0.0,1.0,,
SKULD,2020,6.0,4.0,5.0,0.0,1.0,,
SKULD,2021,6.0,3.972,5.0,0.0,1.0,,
SKULD,2022,5.986,4.0,5.241,0.0,0.745,,
SKULD,2023,6.0,4.0,6.0,0.0,0.0,,
SKULD,2024,6.0,4.0,6.0,0.0,0.0,,
SLEIPNER VEST,1995,0.31499999999999995,0.0,0.0,0.31499999999999995,0.0,,
SLEIPNER VEST,1996,4.326,0.0,0.0,4.326,0.0,,
SLEIPNER VEST,1997,7.4030000000000005,0.0,0.0,7.4030000000000005,0.0,,
SLEIPNER VEST,1998,9.507,0.0,0.0,9.507,0.0,,
SLEIPNER VEST,1999,11.512,0.0,0.0,11.512,0.0,,
SLEIPNER VEST,2000,13.611,0.0,0.0,13.611,0.0,,
SLEIPNER VEST,2001,14.0,0.0,0.0,14.0,0.0,,
SLEIPNER VEST,2002,14.0,0.0,0.0,14.0,0.0,,
SLEIPNER VEST,2003,14.389,0.0,0.0,14.389,0.0,,
SLEIPNER VEST,2004,17.786,0.0,0.0,17.786,0.0,,
SLEIPNER VEST,2005,18.0,0.0,0.0,18.0,0.0,,
SLEIPNER VEST,2006,18.0,0.0,0.0,18.0,0.0,,
SLEIPNER VEST,2007,18.0,0.0,0.0,18.0,0.0,,
SLEIPNER VEST,2008,18.0,0.0,0.0,18.0,0.0,,
SLEIPNER VEST,2009,18.164,0.0,0.0,18.164,0.0,,
SLEIPNER VEST,2010,19.838,0.0,0.0,19.838,0.0,,
SLEIPNER VEST,2011,20.91,0.0,0.0,20.91,0.0,,
SLEIPNER VEST,2012,21.0,0.0,0.0,21.0,0.0,,
SLEIPNER VEST,2013,21.0,0.0,0.0,21.0,0.0,,
SLEIPNER VEST,2014,21.0,0.0,0.0,21.0,0.0,,
SLEIPNER VEST,2015,21.0,0.0,0.0,21.0,0.0,,
SLEIPNER VEST,2016,21.0,0.0,0.0,21.0,0.0,,
SLEIPNER VEST,2017,20.798000000000002,0.0,0.0,20.798000000000002,0.0,,
SLEIPNER VEST,2018,21.953,0.0,0.0,21.953,0.0,,
SLEIPNER VEST,2019,22.0,0.0,0.0,22.0,0.0,,
SLEIPNER VEST,2020,22.0,0.0,0.0,22.0,0.0,,
SLEIPNER VEST,2021,21.888,0.0,0.0,21.888,0.0,,
SLEIPNER VEST,2022,22.0,0.0,0.0,22.0,0.0,,
SLEIPNER VEST,2023,22.0,0.0,0.0,22.0,0.0,,
SLEIPNER VEST,2024,22.0,0.0,0.0,22.0,0.0,,
SLEIPNER ØST,1992,0.134,0.0,0.0,0.134,0.0,,
SLEIPNER ØST,1993,3.049,0.038000000000000034,0.0,3.049,0.0,,
SLEIPNER ØST,1994,7.45,2.0140000000000002,0.0,7.45,0.0,,
SLEIPNER ØST,1995,11.97,3.501,0.0,11.97,0.0,,
SLEIPNER ØST,1996,13.819,4.742,0.0,13.819,0.0,,
SLEIPNER ØST,1997,14.0,5.0,0.0,14.0,0.0,,
SLEIPNER ØST,1998,13.869,5.0,0.0,13.869,0.0,,
SLEIPNER ØST,1999,14.0,5.0,0.0,14.0,0.0,,
SLEIPNER ØST,2000,14.0,5.811,0.0,14.0,0.0,,
SLEIPNER ØST,2001,14.323,6.0,0.0,14.323,0.0,,
SLEIPNER ØST,2002,16.326999999999998,6.0,0.0,16.326999999999998,0.0,,
SLEIPNER ØST,2003,17.0,6.0,0.0,17.0,0.0,,
SLEIPNER ØST,2004,17.0,6.0,0.0,17.0,0.0,,
SLEIPNER ØST,2005,17.627,5.444,0.0,17.627,0.0,,
SLEIPNER ØST,2006,18.0,5.0,0.0,18.0,0.0,,
SLEIPNER ØST,2007,18.597,5.0,0.0,18.597,0.0,,
SLEIPNER ØST,2008,19.521,5.0,0.0,19.521,0.0,,
SLEIPNER ØST,2009,20.899,5.0,0.0,20.899,0.0,,
SLEIPNER ØST,2010,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2011,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2012,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2013,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2014,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2015,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2016,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2017,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2018,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2019,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2020,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2021,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2022,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2023,21.0,5.0,0.0,21.0,0.0,,
SLEIPNER ØST,2024,21.0,5.0,0.0,21.0,0.0,,
SNORRE,1990,0.0,0.09299999999999997,0.0,0.0,0.0,,
SNORRE,1991,1.0110000000000001,1.0,1.0110000000000001,0.0,0.0,,
SNORRE,1992,4.072,1.759,4.072,0.0,0.0,,
SNORRE,1993,8.065,3.963,8.065,0.0,0.0,,
SNORRE,1994,10.518,10.005,10.518,0.0,0.0,,
SNORRE,1995,13.362,11.915,13.362,0.0,0.0,,
SNORRE,1996,16.077,13.449,16.077,0.0,0.0,,
SNORRE,1997,17.762,14.98,17.762,0.0,0.0,,
SNORRE,1998,19.483,15.677,19.483,0.0,0.0,,
SNORRE,1999,21.89,17.934,21.89,0.0,0.0,,
SNORRE,2000,26.734,19.0,26.734,0.0,0.0,,
SNORRE,2001,29.364,19.546,29.364,0.0,0.0,,
SNORRE,2002,29.796,22.998,29.796,0.0,0.0,,
SNORRE,2003,31.575,26.608,31.575,0.0,0.0,,
SNORRE,2004,36.148,26.721,36.148,0.0,0.0,,
SNORRE,2005,38.775,26.213,38.775,0.0,0.0,,
SNORRE,2006,38.66,27.0,38.66,0.0,0.0,,
SNORRE,2007,39.408,26.773,39.408,0.0,0.0,,
SNORRE,2008,40.436,28.638,40.436,0.0,0.0,,
SNORRE,2009,40.521,30.71,40.521,0.0,0.0,,
SNORRE,2010,41.017,32.041,41.017,0.0,0.0,,
SNORRE,2011,42.468,32.846,42.468,0.0,0.0,,
SNORRE,2012,43.578,32.94,43.578,0.0,0.0,,
SNORRE,2013,44.764,33.024,44.764,0.0,0.0,,
SNORRE,2014,44.14,33.652,44.14,0.0,0.0,,
SNORRE,2015,45.145,34.0,45.145,0.0,0.0,,
SNORRE,2016,45.535,34.446,45.535,0.0,0.0,,
SNORRE,2017,46.104,35.025,46.104,0.0,0.0,,
SNORRE,2018,45.649,35.471000000000004,45.649,0.0,0.0,,
SNORRE,2019,45.647,36.494,44.94,0.0,0.7070000000000001,,
SNORRE,2020,48.896,37.359,47.049,0.0,1.847,,
SNORRE,2021,52.278999999999996,43.392,50.278999999999996,0.0,2.0,,
SNORRE,2022,57.441,44.096,54.745,0.0,2.696,,
SNORRE,2023,56.257,45.0,53.257,0.0,3.0,,
SNORRE,2024,56.0,45.0,53.0,0.0,3.0,,
SNØHVIT,2005,3.629,0.915,0.0,3.629,0.0,,
SNØHVIT,2006,8.846,1.0,0.0,8.846,0.0,,
SNØHVIT,2007,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2008,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2009,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2010,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2011,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2012,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2013,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2014,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2015,9.0,1.0,0.0,9.0,0.0,,
SNØHVIT,2016,9.0,1.271,0.0,9.0,0.0,,
SNØHVIT,2017,9.66,2.0,0.0,9.66,0.0,,
SNØHVIT,2018,10.296,2.0,0.0,10.296,0.0,,
SNØHVIT,2019,11.0,2.0,0.0,11.0,0.0,,
SNØHVIT,2020,13.647,2.0,0.0,13.647,0.0,,
SNØHVIT,2021,14.0,2.0,0.0,14.0,0.0,,
SNØHVIT,2022,14.0,2.0,0.0,14.0,0.0,,
SNØHVIT,2023,14.0,2.0,0.0,14.0,0.0,,
SNØHVIT,2024,14.0,2.0,0.0,14.0,0.0,,
SOLVEIG,2021,0.9459999999999997,0.03300000000000003,0.9459999999999997,0.0,0.0,,
SOLVEIG,2022,3.0,1.885,3.0,0.0,0.0,,
SOLVEIG,2023,3.0,2.0,3.0,0.0,0.0,,
SOLVEIG,2024,3.0,2.0,3.0,0.0,0.0,,
STATFJORD,1979,4.0,0.0,4.0,0.0,0.0,,
STATFJORD,1980,8.0,1.0,8.0,0.0,0.0,,
STATFJORD,1981,10.0,4.0,10.0,0.0,0.0,,
STATFJORD,1982,16.0,8.0,16.0,0.0,0.0,,
STATFJORD,1983,23.0,14.0,23.0,0.0,0.0,,
STATFJORD,1984,26.0,20.0,26.0,0.0,0.0,,
STATFJORD,1985,41.0,26.0,41.0,0.0,0.0,,
STATFJORD,1986,49.0,33.0,49.0,0.0,0.0,,
STATFJORD,1987,53.0,35.0,53.0,0.0,0.0,,
STATFJORD,1988,55.0,36.0,55.0,0.0,0.0,,
STATFJORD,1989,58.0,36.0,58.0,0.0,0.0,,
STATFJORD,1990,60.0,37.0,60.0,0.0,0.0,,
STATFJORD,1991,62.0,37.0,62.0,0.0,0.0,,
STATFJORD,1992,68.0,38.0,68.0,0.0,0.0,,
STATFJORD,1993,71.0,39.0,71.0,0.0,0.0,,
STATFJORD,1994,76.0,39.0,76.0,0.0,0.0,,
STATFJORD,1995,83.0,39.0,83.0,0.0,0.0,,
STATFJORD,1996,86.0,37.0,86.0,0.0,0.0,,
STATFJORD,1997,86.0,38.0,86.0,0.0,0.0,,
STATFJORD,1998,89.0,37.0,89.0,0.0,0.0,,
STATFJORD,1999,90.0,37.0,90.0,0.0,0.0,,
STATFJORD,2000,91.0,36.0,91.0,0.0,0.0,,
STATFJORD,2001,90.0,36.0,90.0,0.0,0.0,,
STATFJORD,2002,92.0,34.0,92.0,0.0,0.0,,
STATFJORD,2003,94.0,33.0,94.0,0.0,0.0,,
STATFJORD,2004,94.0,34.0,94.0,0.0,0.0,,
STATFJORD,2005,91.0,34.0,91.0,0.0,0.0,,
STATFJORD,2006,90.0,34.0,90.0,0.0,0.0,,
STATFJORD,2007,93.0,33.0,86.0,3.0,4.0,,
STATFJORD,2008,93.0,33.0,84.0,4.0,5.0,,
STATFJORD,2009,92.0,32.0,76.0,6.0,10.0,,
STATFJORD,2010,94.0,31.0,73.0,11.0,10.0,,
STATFJORD,2011,93.0,31.0,70.0,12.0,11.0,,
STATFJORD,2012,97.0,27.0,68.0,16.0,12.0,,
STATFJORD,2013,102.0,23.0,64.0,20.0,13.0,,
STATFJORD,2014,103.0,17.0,59.0,25.0,12.0,,
STATFJORD,2015,102.0,13.0,52.0,26.0,17.0,,
STATFJORD,2016,102.0,12.0,47.0,25.0,23.0,,
STATFJORD,2017,101.0,10.0,43.0,24.0,27.0,,
STATFJORD,2018,102.0,10.0,40.0,24.0,31.0,,
STATFJORD,2019,100.0,11.0,38.0,23.0,32.0,,
STATFJORD,2020,98.0,8.0,33.0,22.0,35.0,,
STATFJORD,2021,101.0,7.0,33.0,20.0,40.0,,
STATFJORD,2022,106.0,7.0,30.0,18.0,50.0,,
STATFJORD,2023,102.0,6.0,27.0,18.0,49.0,,
STATFJORD,2024,102.0,6.0,27.0,18.0,49.0,,
STATFJORD NORD,1994,0.32899999999999996,0.0,0.32899999999999996,0.0,0.0,,
STATFJORD NORD,1995,3.06,0.718,3.06,0.0,0.0,,
STATFJORD NORD,1996,4.923,2.0,4.923,0.0,0.0,,
STATFJORD NORD,1997,6.735,2.0,6.735,0.0,0.0,,
STATFJORD NORD,1998,7.0,2.0,7.0,0.0,0.0,,
STATFJORD NORD,1999,7.797,2.888,7.797,0.0,0.0,,
STATFJORD NORD,2000,8.0,3.466,8.0,0.0,0.0,,
STATFJORD NORD,2001,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2002,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2003,7.929,4.0,7.929,0.0,0.0,,
STATFJORD NORD,2004,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2005,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2006,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2007,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2008,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2009,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2010,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2011,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2012,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2013,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2014,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2015,7.984,4.0,7.984,0.0,0.0,,
STATFJORD NORD,2016,7.962,3.97,7.962,0.0,0.0,,
STATFJORD NORD,2017,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2018,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2019,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2020,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2021,8.0,4.0,8.0,0.0,0.0,,
STATFJORD NORD,2022,7.921,4.0,7.195,0.0,0.726,,
STATFJORD NORD,2023,8.0,4.0,7.0,0.0,1.0,,
STATFJORD NORD,2024,8.0,4.0,7.0,0.0,1.0,,
STATFJORD ØST,1993,0.8690000000000002,0.0,0.8690000000000002,0.0,0.0,,
STATFJORD ØST,1994,4.0,2.403,4.0,0.0,0.0,,
STATFJORD ØST,1995,4.0,3.0,4.0,0.0,0.0,,
STATFJORD ØST,1996,5.098,3.0,5.098,0.0,0.0,,
STATFJORD ØST,1997,6.0,3.0,6.0,0.0,0.0,,
STATFJORD ØST,1998,6.0,3.0,6.0,0.0,0.0,,
STATFJORD ØST,1999,6.701,3.0,6.701,0.0,0.0,,
STATFJORD ØST,2000,7.0,3.0,7.0,0.0,0.0,,
STATFJORD ØST,2001,6.887,3.0,6.887,0.0,0.0,,
