"name","field","npdId","year","operationTime","operationTimeUom","gas","gasUom","water","waterUom","co2","co2Uom","cuttings","cuttingsUom"
"25/4-J-2 H","ALVHEIM","5395",2022,348.8,"d"," ","Sm3",3464419,"Sm3"," ","Sm3"," ","Sm3"
"25/4-J-2 H","ALVHEIM","5395",2023,296.7,"d"," ","Sm3",3338835,"Sm3"," ","Sm3"," ","Sm3"
"25/4-J-2 H","ALVHEIM","5395",2024,168,"d"," ","Sm3",1641133,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-10 A","BALDER","4874",2022,2.3,"d",794049,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-10 A","BALDER","4874",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-10 A","BALDER","4874",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-12","BALDER","5101",2022,180.3,"d",9650607,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-12","BALDER","5101",2023,15.4,"d",1943963,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-12","BALDER","5101",2024,173.4,"d",18882292,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-14 B","RINGHORNE ØST","5245",2022,275.2,"d",31888517,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-14 B","RINGHORNE ØST","5245",2023,224.5,"d",25149044,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-14 B","RINGHORNE ØST","5245",2024,169.2,"d",14976461,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-15 A","BALDER","7036",2022,284.8,"d",0,"Sm3",1180293,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-15 A","BALDER","7036",2023,333.3,"d",0,"Sm3",1692276,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-15 A","BALDER","7036",2024,180.4,"d",0,"Sm3",829486,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-16","BALDER","4714",2022,219.5,"d",0,"Sm3",887320,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-16","BALDER","4714",2023,118.9,"d",0,"Sm3",233978,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-16","BALDER","4714",2024,175.4,"d",0,"Sm3",621350,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-18 B","BALDER","5184",2022,202.2,"d",0,"Sm3",439042,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-18 B","BALDER","5184",2023,260.5,"d",0,"Sm3",669702,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-18 B","BALDER","5184",2024,179.9,"d",0,"Sm3",461884,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-2","BALDER","5065",2022," ","d",1188182,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-2","BALDER","5065",2023," ","d",4597436,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-2","BALDER","5065",2024," ","d",529373,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-20","BALDER","4727",2022,77.7,"d",0,"Sm3",42539,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-20","BALDER","4727",2023,0.5,"d",0,"Sm3",782,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-20","BALDER","4727",2024,4.4,"d",0,"Sm3",7982,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-21","BALDER","5014",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-21","BALDER","5014",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-21","BALDER","5014",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-5","BALDER","5219",2022," ","d",1910788,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"25/8-C-5","BALDER","5219",2023," ","d",3199400,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/3-A-11 C","VESLEFRIKK","7244",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/4-A-1","MARTIN LINGE","7536",2022,283.121,"d",0,"Sm3",968622,"Sm3"," ","Sm3"," ","Sm3"
"30/4-A-1","MARTIN LINGE","7536",2023,282.417,"d",0,"Sm3",1504724,"Sm3"," ","Sm3"," ","Sm3"
"30/4-A-1","MARTIN LINGE","7536",2024,163.163,"d",0,"Sm3",850354,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-11","OSEBERG","1341",2022,174.127,"d",113126045,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-11","OSEBERG","1341",2023,69.334,"d",78485207,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-11","OSEBERG","1341",2024,42.084,"d",74402039,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-13 A","OSEBERG","2953",2022,2.313,"d",313027,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-13 A","OSEBERG","2953",2023,0.021,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-14 B","OSEBERG","7035",2022,312.355,"d",909677772,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-14 B","OSEBERG","7035",2023,337.563,"d",975059170,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-14 B","OSEBERG","7035",2024,175.501,"d",529697628,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-22","OSEBERG","2257",2022,136.564,"d",138609448,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-22","OSEBERG","2257",2023,19.709,"d",22126964,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-22","OSEBERG","2257",2024,2.979,"d",5950177,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-25","OSEBERG","1936",2022,293.188,"d",382868975,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-25","OSEBERG","1936",2023,322.646,"d",521608091,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-25","OSEBERG","1936",2024,135.604,"d",212005851,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-4 A","OSEBERG","6419",2022," ","d",0,"Sm3",961117,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-4 A","OSEBERG","6419",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-4 A","OSEBERG","6419",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-5 A","OSEBERG","8453",2022,223.042,"d",414862727,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-5 A","OSEBERG","8453",2023,243.375,"d",430156928,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-C-5 A","OSEBERG","8453",2024,175.792,"d",300627611,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-11 C","OSEBERG ØST","4546",2022,61.981,"d",0,"Sm3",363105,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-11 C","OSEBERG ØST","4546",2023,172.438,"d",0,"Sm3",1131373,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-11 C","OSEBERG ØST","4546",2024,165.21,"d",0,"Sm3",662491,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-12 A","OSEBERG ØST","8326",2022,161.586,"d",0,"Sm3",134588,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-12 A","OSEBERG ØST","8326",2023,288.771,"d",0,"Sm3",300227,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-12 A","OSEBERG ØST","8326",2024,158.459,"d",0,"Sm3",178838,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-2 A","OSEBERG ØST","7925",2022," ","d",41675907,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-2 A","OSEBERG ØST","7925",2023,281.042,"d",54829218,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-2 A","OSEBERG ØST","7925",2024,163.5,"d",46362831,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-6 B","OSEBERG ØST","4369",2022,187.73,"d",0,"Sm3",735690,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-6 B","OSEBERG ØST","4369",2023," ","d",0,"Sm3",16663,"Sm3"," ","Sm3"," ","Sm3"
"30/6-E-6 B","OSEBERG ØST","4369",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-1","OSEBERG","8362",2022,181.318,"d",216721680,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-1","OSEBERG","8362",2023,333.715,"d",453202747,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-1","OSEBERG","8362",2024,170.341,"d",208786685,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-2 B","OSEBERG","8578",2022,283.293,"d",421333970,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-2 B","OSEBERG","8578",2023,259.459,"d",396260100,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/6-H-2 B","OSEBERG","8578",2024,171.5,"d",238154240,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-13 A","OSEBERG","3619",2022,19.793,"d",74738239,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-13 A","OSEBERG","3619",2023,14.396,"d",41957826,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-13 A","OSEBERG","3619",2024,1.937,"d",1782278,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-15","OSEBERG","1546",2022,106.564,"d",197916944,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-15","OSEBERG","1546",2023,230.168,"d",406470307,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-15","OSEBERG","1546",2024,8.355,"d",6622298,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-16 B","OSEBERG","2745",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-19 B","OSEBERG","5291",2022,315.771,"d",168917885,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-19 B","OSEBERG","5291",2023,313.605,"d",179605863,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-19 B","OSEBERG","5291",2024,151.126,"d",128287474,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-2","OSEBERG","1698",2022,42.814,"d",77046202,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-2","OSEBERG","1698",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-20 A","OSEBERG","3281",2022,34.803,"d",83433833,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-20 A","OSEBERG","3281",2023,87.833,"d",225409986,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-20 A","OSEBERG","3281",2024,17.064,"d",21471963,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-21 C","OSEBERG","5994",2022,315.439,"d",250756710,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-21 C","OSEBERG","5994",2023,310.752,"d",254289020,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-21 C","OSEBERG","5994",2024,147.959,"d",107187028,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-25","OSEBERG","908",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-25","OSEBERG","908",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-26 C","OSEBERG","3174",2022,0.104,"d",0,"Sm3",573,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-26 C","OSEBERG","3174",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-26 C","OSEBERG","3174",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-3","OSEBERG","1389",2022,50.585,"d",83508312,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-3","OSEBERG","1389",2023,36.396,"d",72180121,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-3","OSEBERG","1389",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-31","OSEBERG","1420",2022,117.459,"d",177707678,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-31","OSEBERG","1420",2023,52.167,"d",120597830,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-31","OSEBERG","1420",2024,23.271,"d",16486076,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-34","OSEBERG","2484",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-34","OSEBERG","2484",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-34 A","OSEBERG","9562",2023,87.479,"d",0,"Sm3",449330,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-34 A","OSEBERG","9562",2024,171.271,"d",0,"Sm3",1033975,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-42 B","OSEBERG","9563",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-45 A","OSEBERG","9331",2022,77.583,"d",108178553,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-45 A","OSEBERG","9331",2023,102.562,"d",122634370,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-45 A","OSEBERG","9331",2024,149.437,"d",151126268,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-48","OSEBERG","2268",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-7 A","OSEBERG","4047",2022,40.585,"d",117838472,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-7 A","OSEBERG","4047",2023,54.167,"d",150765962,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-7 A","OSEBERG","4047",2024,1.562,"d",3459554,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-8","OSEBERG","1723",2022,95.627,"d",239046377,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-8","OSEBERG","1723",2023,48.438,"d",124168512,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-B-8","OSEBERG","1723",2024,54.72,"d",49161499,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-1 A","OSEBERG SØR","4403",2022,290.022,"d",379165411,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-1 A","OSEBERG SØR","4403",2023,337.126,"d",480339895,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-1 A","OSEBERG SØR","4403",2024,178.103,"d",221826503,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-14 B","OSEBERG SØR","5703",2022,287.688,"d",145853012,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-14 B","OSEBERG SØR","5703",2023,338.98,"d",173720906,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-14 B","OSEBERG SØR","5703",2024,176.938,"d",63348174,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-16 B","OSEBERG SØR","7686",2022,197.23,"d",57520848,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-16 B","OSEBERG SØR","7686",2023,190.646,"d",45792859,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-16 B","OSEBERG SØR","7686",2024,177.001,"d",47816640,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-18 B","OSEBERG SØR","7521",2022,287.5,"d",181817978,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-18 B","OSEBERG SØR","7521",2023,331.979,"d",277558614,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-18 B","OSEBERG SØR","7521",2024,177.126,"d",143596792,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-21","OSEBERG SØR","4813",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-21 A","OSEBERG SØR","9155",2022,25.709,"d",3810,"Sm3",41368,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-21 A","OSEBERG SØR","9155",2023,169.646,"d",47873358,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-21 A","OSEBERG SØR","9155",2024,32.771,"d",4499683,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-26 D","OSEBERG SØR","8628",2022,23.813,"d",0,"Sm3",29670,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-26 D","OSEBERG SØR","8628",2023,56.626,"d",0,"Sm3",45906,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-26 D","OSEBERG SØR","8628",2024,11.438,"d",0,"Sm3",11404,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-30 A","OSEBERG SØR","5042",2022,210.729,"d",30547923,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-30 A","OSEBERG SØR","5042",2023,218.938,"d",30539904,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-30 A","OSEBERG SØR","5042",2024,146.397,"d",17741591,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-31","OSEBERG SØR","5333",2022,200.626,"d",0,"Sm3",483524,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-31","OSEBERG SØR","5333",2023,237.019,"d",0,"Sm3",805316,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-31","OSEBERG SØR","5333",2024,102.523,"d",0,"Sm3",355952,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-6","OSEBERG SØR","4515",2022,175.479,"d",0,"Sm3",407109,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-6","OSEBERG SØR","4515",2023,260.654,"d",0,"Sm3",588347,"Sm3"," ","Sm3"," ","Sm3"
"30/9-F-6","OSEBERG SØR","4515",2024,164.438,"d",0,"Sm3",376935,"Sm3"," ","Sm3"," ","Sm3"
"30/9-J-16 H","OSEBERG SØR","5201",2022,0.854,"d",0,"Sm3",4717,"Sm3"," ","Sm3"," ","Sm3"
"30/9-J-16 H","OSEBERG SØR","5201",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-K-14 H","OSEBERG SØR","3894",2022,215.022,"d",0,"Sm3",641554,"Sm3"," ","Sm3"," ","Sm3"
"30/9-K-14 H","OSEBERG SØR","3894",2023,295.29,"d",0,"Sm3",909318,"Sm3"," ","Sm3"," ","Sm3"
"30/9-K-14 H","OSEBERG SØR","3894",2024,174.083,"d",0,"Sm3",408731,"Sm3"," ","Sm3"," ","Sm3"
"30/9-M-11 H","OSEBERG SØR","6841",2022,22.5,"d",0,"Sm3",56392,"Sm3"," ","Sm3"," ","Sm3"
"30/9-M-11 H","OSEBERG SØR","6841",2023,277.48,"d",0,"Sm3",821980,"Sm3"," ","Sm3"," ","Sm3"
"30/9-M-11 H","OSEBERG SØR","6841",2024,174.896,"d",0,"Sm3",565156,"Sm3"," ","Sm3"," ","Sm3"
"30/9-M-12 AH","OSEBERG SØR","6843",2022,26.896,"d",0,"Sm3",53117,"Sm3"," ","Sm3"," ","Sm3"
"30/9-M-12 AH","OSEBERG SØR","6843",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-O-2 H","OSEBERG","7526",2022,61.354,"d",1821088,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-O-2 H","OSEBERG","7526",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-O-2 H","OSEBERG","7526",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-P-3 H","OSEBERG","7622",2022,163.542,"d",166727513,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-P-3 H","OSEBERG","7622",2023,35.73,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"30/9-P-3 H","OSEBERG","7622",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-B-3 H","TROLL","2420",2022,342.299,"d",474301318,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-B-3 H","TROLL","2420",2023,312.071,"d",430263032,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-B-3 H","TROLL","2420",2024,164.017,"d",192892218,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-M-24 Y1H","TROLL","5336",2022,0.597,"d",4038230,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-M-24 Y1H","TROLL","5336",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-M-24 Y1H","TROLL","5336",2024," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-X-12 AH","TROLL","5598",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-X-12 AH","TROLL","5598",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-X-12 AH","TROLL","5598",2024,1.509,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-Y-11 BY1H","TROLL","5924",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-Y-11 BY1H","TROLL","5924",2023,0.001,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/2-Y-11 BY1H","TROLL","5924",2024,3.569,"d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-2 A","BRAGE","8247",2022,272.8,"d",0,"Sm3",2949789,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-2 A","BRAGE","8247",2023,257.6,"d",0,"Sm3",2772359,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-2 A","BRAGE","8247",2024,149.4,"d",0,"Sm3",962325,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-21","BRAGE","2514",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-22 A","BRAGE","6056",2022,306.2,"d",0,"Sm3",711315,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-22 A","BRAGE","6056",2023,335.5,"d",0,"Sm3",758331,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-22 A","BRAGE","6056",2024,20.4,"d",0,"Sm3",99641,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-27","BRAGE","2633",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-3","BRAGE","1902",2022,291,"d",0,"Sm3",2547734,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-3","BRAGE","1902",2023,257.3,"d",0,"Sm3",2073758,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-3","BRAGE","1902",2024,30.2,"d",0,"Sm3",151354,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-32 C","BRAGE","6357",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-40 C","BRAGE","9983",2024,136.6,"d",0,"Sm3",753411,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-6 A","BRAGE","8330",2022,306.9,"d",0,"Sm3",2394518,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-6 A","BRAGE","8330",2023,333.1,"d",0,"Sm3",2645809,"Sm3"," ","Sm3"," ","Sm3"
"31/4-A-6 A","BRAGE","8330",2024,152.4,"d",0,"Sm3",1203022,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-1 H","TROLL","6455",2022,167.537,"d",184027829,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-1 H","TROLL","6455",2023,106.303,"d",76763778,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-1 H","TROLL","6455",2024,15.589,"d",28073413,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-2 H","TROLL","6456",2022,297.135,"d",563182559,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-2 H","TROLL","6456",2023,326.601,"d",728315391,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"31/5-Z-2 H","TROLL","6456",2024,182,"d",379994079,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-1 D","STATFJORD","8577",2022,8,"d",6660115,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-1 D","STATFJORD","8577",2024," ","d",2534436,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-11 D","STATFJORD","7847",2022,6.625,"d",8314574,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-18 B","STATFJORD","8657",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-18 B","STATFJORD","8657",2023," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-18 C","STATFJORD","9750",2023,25.479,"d",4459338,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-18 C","STATFJORD","9750",2024,7,"d",28298171,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-23 E","STATFJORD","9228",2022,248.562,"d",23004183,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-23 E","STATFJORD","9228",2023,90.456,"d",6470160,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-38 B","STATFJORD","8149",2022,9.04,"d",0,"Sm3",21495,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-38 B","STATFJORD","8149",2023,201.701,"d",14443136,"Sm3",175828,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-38 B","STATFJORD","8149",2024,167.71,"d",24680600,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-39 C","STATFJORD","9022",2022," ","d",0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-39 D","STATFJORD","9448",2022,58.7,"d",0,"Sm3",131211,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-39 D","STATFJORD","9448",2023,329.762,"d",0,"Sm3",298180,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-39 D","STATFJORD","9448",2024,118.321,"d",0,"Sm3",68809,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-4 B","STATFJORD","7260",2022,1,"d",471453,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-5 B","STATFJORD","8617",2022,222.363,"d",0,"Sm3",88224,"Sm3"," ","Sm3"," ","Sm3"
"33/12-B-5 B","STATFJORD","8617",2023,299.816,"d",0,"Sm3",96880,"Sm3"," ","Sm3"," ","Sm3"
