"name","npdId","year","gas","gasUom","water","waterUom","CO2","CO2Uom","cuttings","cuttingsUom"
"ALVHEIM",2845712,2008," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2009," ","Sm3",90468,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2010," ","Sm3",999133,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2011," ","Sm3",375838,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2012," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2013," ","Sm3",1066411,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2014," ","Sm3",3377301,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2015," ","Sm3",2577641,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2016," ","Sm3",3472317,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2017," ","Sm3",4839730,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2018," ","Sm3",4480458,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2019," ","Sm3",4434940,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2020," ","Sm3",6726865,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2021," ","Sm3",6854153,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2022," ","Sm3",7439878,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2023," ","Sm3",6372546,"Sm3"," ","Sm3"," ","Sm3"
"ALVHEIM",2845712,2024," ","Sm3",491808,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,1999,27286570,"Sm3",9869,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2000,103988987,"Sm3",1047019,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2001,178529175,"Sm3",1158387,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2002,196229058,"Sm3",1528211,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2003,175689997,"Sm3",2111740,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2004,87980753,"Sm3",3373866,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2005,129543693,"Sm3",3426289,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2006,88074337,"Sm3",3956781,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2007,173592949,"Sm3",3165157,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2008,149193309,"Sm3",2706371,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2009,91106266,"Sm3",2591114,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2010,1075578,"Sm3",3234100,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2011,284525,"Sm3",3775544,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2012,682323,"Sm3",3509586,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2013,2331809,"Sm3",4040799,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2014,181942,"Sm3",3683533,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2015,14000,"Sm3",3749918,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2016,579700,"Sm3",4245620,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2017,1315500,"Sm3",4008658,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2018,0,"Sm3",2974318,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2019,7378117,"Sm3",3880625,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2020,24531963,"Sm3",3256086,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2021,20114356,"Sm3",3875338,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2022,21591760,"Sm3",2736997,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2023,17483799,"Sm3",3340049,"Sm3"," ","Sm3"," ","Sm3"
"BALDER",43562,2024,5612195,"Sm3",402442,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2007," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2008," ","Sm3",52913,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2009," ","Sm3",263156,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2010," ","Sm3",290684,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2011," ","Sm3",353206,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2012," ","Sm3",279659,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2013," ","Sm3",282597,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2014," ","Sm3",365222,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2015," ","Sm3",248517,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2016," ","Sm3",227217,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2017," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2018," ","Sm3",204995,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2019," ","Sm3",24986,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2020," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2021," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2022," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2023," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BLANE",3437650,2024," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2000,30916980,"Sm3",8590394,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2001,20957446,"Sm3",9083667,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2002,27061596,"Sm3",8702343,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2003,5128793,"Sm3",10512926,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2004,2904339,"Sm3",9346366,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2005,0,"Sm3",9885705,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2006,3751964,"Sm3",10271375,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2007,0,"Sm3",7224524,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2008,508345,"Sm3",5801329,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2009,91848950,"Sm3",7854169,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2010,133846343,"Sm3",7435770,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2011,125403559,"Sm3",6502916,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2012,91502599,"Sm3",6819488,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2013,42263335,"Sm3",6607103,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2014,4502618,"Sm3",6360809,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2015,4712225,"Sm3",8004060,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2016,24647613,"Sm3",6812317,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2017,81406638,"Sm3",6168354,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2018,44404670,"Sm3",8374277,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2019,905397,"Sm3",10988968,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2020,486997,"Sm3",7863038,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2021,629018,"Sm3",9219905,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2022,0,"Sm3",8603355,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2023,0,"Sm3",8250256,"Sm3"," ","Sm3"," ","Sm3"
"BRAGE",43651,2024,0,"Sm3",258572,"Sm3"," ","Sm3"," ","Sm3"
"BRYNHILD",21123063,2014," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"BRYNHILD",21123063,2015," ","Sm3",1774,"Sm3"," ","Sm3"," ","Sm3"
"BRYNHILD",21123063,2016," ","Sm3",128343,"Sm3"," ","Sm3"," ","Sm3"
"BRYNHILD",21123063,2017," ","Sm3",173553,"Sm3"," ","Sm3"," ","Sm3"
"BRYNHILD",21123063,2018," ","Sm3",32477,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2015," ","Sm3",640002,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2016," ","Sm3",641108,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2017," ","Sm3",672054,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2018," ","Sm3",541943,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2019," ","Sm3",166978,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2020," ","Sm3",777,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2021," ","Sm3",177795,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2022," ","Sm3",784,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2023," ","Sm3",178071,"Sm3"," ","Sm3"," ","Sm3"
"BØYLA",22492497,2024," ","Sm3",24524,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1993,150000,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1994,153673000,"Sm3",2645939,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1995,309979000,"Sm3",7139813,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1996,400518000,"Sm3",9349482,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1997,484194000,"Sm3",12509434,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,1998,479128000,"Sm3",12066003,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2000,570807928,"Sm3",12385734,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2001,129603226,"Sm3",13548915,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2002,157426284,"Sm3",11041822,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2003,56474778,"Sm3",10508366,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2004,41041258,"Sm3",11601549,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2005,18630540,"Sm3",8358630,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2006,17484283,"Sm3",4432129,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2007,17953447,"Sm3",6757944,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2008,10129316,"Sm3",7138467,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2009,7340290,"Sm3",6954831,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2010,9233902,"Sm3",6723887,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2011,876164,"Sm3",5131843,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2012,0,"Sm3",5760798,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2013,0,"Sm3",4961806,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2014,0,"Sm3",4842626,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2015,0,"Sm3",6076329,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2016," ","Sm3",5003340,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2017," ","Sm3",6380298,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2018," ","Sm3",5495619,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2019," ","Sm3",5396388,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2020," ","Sm3",5503522,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2021," ","Sm3",5822375,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2022," ","Sm3",6703613,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2023," ","Sm3",5211954,"Sm3"," ","Sm3"," ","Sm3"
"DRAUGEN",43758,2024," ","Sm3",372995,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2015,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2016,8025583,"Sm3",1688829,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2017,13278888,"Sm3",5833049,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2018,18146168,"Sm3",6295454,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2019,14589507,"Sm3",6323683,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2020,12046599,"Sm3",6538860,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2021,54551702,"Sm3",7463146,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2022,32978944,"Sm3",7108460,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2023,1795425,"Sm3",7435154,"Sm3"," ","Sm3"," ","Sm3"
"EDVARD GRIEG",21675433,2024,0,"Sm3",633951,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2000,0,"Sm3",33970112,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2001,0,"Sm3",32650677,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2002,0,"Sm3",33833199,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2003,0,"Sm3",30052162,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2004,0,"Sm3",27523594,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2005,0,"Sm3",27482873,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2006,0,"Sm3",25162451,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2007,0,"Sm3",23887470,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2008,0,"Sm3",26411202,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2009," ","Sm3",25412343,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2010," ","Sm3",25180229,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2011," ","Sm3",25194307,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2012," ","Sm3",24167838,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2013," ","Sm3",18632461,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2014," ","Sm3",22494650,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2015," ","Sm3",23269295,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2016," ","Sm3",20235253,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2017," ","Sm3",21671062,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2018," ","Sm3",21720450,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2019," ","Sm3",21185198,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2020," ","Sm3",23619791,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2021," ","Sm3",22298984,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2022," ","Sm3",18751838,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2023," ","Sm3",18491227,"Sm3"," ","Sm3"," ","Sm3"
"EKOFISK",43506,2024," ","Sm3",1503444,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2000," ","Sm3",6114879,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2001," ","Sm3",11845492,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2002,239080563,"Sm3",15574221,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2003,193157356,"Sm3",12192204,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2004,62030167,"Sm3",10360071,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2005,24409708,"Sm3",9655855,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2006,49592200,"Sm3",7715877,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2007,31922499,"Sm3",6073207,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2008,43129911,"Sm3",7675694,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2009,66551620,"Sm3",7593596,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2010,28001398,"Sm3",8093175,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2011,37821859,"Sm3",9457175,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2012,58395854,"Sm3",6145474,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2013,38660522,"Sm3",4311439,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2014,17328650,"Sm3",4774485,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2015,12765901,"Sm3",5992671,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2016,15387244,"Sm3",5105927,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2017,7229772,"Sm3",6506086,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2018,14014050,"Sm3",8653205,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2019,11123992,"Sm3",7177142,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2020,4907050,"Sm3",7100718,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2021,6290899,"Sm3",6986622,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2022,4300538,"Sm3",6830782,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2023,6486897,"Sm3",6979787,"Sm3"," ","Sm3"," ","Sm3"
"ELDFISK",43527,2024,34151,"Sm3",582717,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2007,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2008,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2009,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2010,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2011,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2012,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2013,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2014,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2015,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2016,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2017,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2018,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2019,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2020,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2021,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2022,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ENOCH",3437659,2023,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"FENJA",31164879,2023," ","Sm3",690240,"Sm3"," ","Sm3"," ","Sm3"
"FENJA",31164879,2024," ","Sm3",146539,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2003,73615480,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2004,583749146,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2005,689984788,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2006,624539781,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2007,1027696748,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2008,737432210,"Sm3",77548,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2009,530731345,"Sm3",1962331,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2010,171061102,"Sm3",1967517,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2011,147086155,"Sm3",1828457,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2012,34504621,"Sm3",1977170,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2013,23400652,"Sm3",2156035,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2014,53926461,"Sm3",1834556,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2015,110077423,"Sm3",1248319,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2016,80286313,"Sm3",959996,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2017,16665021,"Sm3",1197002,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2018,4676957,"Sm3",964787,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2019,42883245,"Sm3",1049852,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2020,17115577,"Sm3",991308,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2021,6060188,"Sm3",267397,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2022,5989650,"Sm3",298813,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2023,5537173,"Sm3",318078,"Sm3"," ","Sm3"," ","Sm3"
"FRAM",1578840,2024,355877,"Sm3",1362,"Sm3"," ","Sm3"," ","Sm3"
"FRØY"," ",2000," ","Sm3",134886,"Sm3"," ","Sm3"," ","Sm3"
"FRØY"," ",2001," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2007,0,"Sm3",260307,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2008,0,"Sm3",1584340,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2009,0,"Sm3",1467577,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2010,0,"Sm3",1521531,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2011,0,"Sm3",1886106,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2012,0,"Sm3",1710464,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2013,0,"Sm3",1899847,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2014,0,"Sm3",2075081,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2015,0,"Sm3",1940612,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2016," ","Sm3",1607830,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2017," ","Sm3",1357427,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2018," ","Sm3",49328,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2019," ","Sm3",20114,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2020," ","Sm3",2639,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2021," ","Sm3",84,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2022," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2023," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GIMLE",4005142,2024," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2017,6072079,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2018,1112847516,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2019,1919300837,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2020,2596762640,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2021,1937351884,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2022,41693,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2023,0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GINA KROG",23384544,2024,0,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2001,17929777,"Sm3",180688,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2002,75034759,"Sm3",1964029,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2003,57024874,"Sm3",946035,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2004,23798173,"Sm3",984963,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2005,15350034,"Sm3",1645267,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2006,7463236,"Sm3",1968943,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2007,4828450,"Sm3",1429937,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2008,6222490,"Sm3",1970075,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2009,4015685,"Sm3",716970,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2010,5099550,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2011,3719321,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2012,1372760,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GLITNE"," ",2013,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2016,471977040,"Sm3",881787,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2017,437895678,"Sm3",2572480,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2018,930238007,"Sm3",4295729,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2019,800364838,"Sm3",3738979,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2020,1160358469,"Sm3",4459164,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2021,1063955499,"Sm3",3990640,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2022,1249277765,"Sm3",3439876,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2023,1315364564,"Sm3",2241373,"Sm3"," ","Sm3"," ","Sm3"
"GOLIAT",5774394,2024,112141252,"Sm3",171452,"Sm3"," ","Sm3"," ","Sm3"
