"name","npdId","year","month","gas","gasUom","water","waterUom","CO2","CO2Uom","cuttings","cuttingsUom"
"ULA",43800,2008,4,16318811,"Sm3",54949,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,5,26862859,"Sm3",46267,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,6,21839030,"Sm3",208543,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,7,19606269,"Sm3",213758,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,8,21458026,"Sm3",49709,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,9,20241172,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,10,20885194,"Sm3",132437,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,11,13167824,"Sm3",88425,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2008,12,11721255,"Sm3",56619,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,1,14762895,"Sm3",41562,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,2,16937087,"Sm3",169562,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,3,28560769,"Sm3",190129,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,4,31808152,"Sm3",177298,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,5,18506821,"Sm3",172540,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,6,15855548,"Sm3",148684,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,7,20333983,"Sm3",114772,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,8,40400524,"Sm3",103046,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,9,41282341,"Sm3",5289,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,10,43497913,"Sm3",597,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,11,59204611,"Sm3",18266,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2009,12,58149042,"Sm3",64112,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,1,57884914,"Sm3",134781,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,2,48729109,"Sm3",200656,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,3,48195416,"Sm3",188174,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,4,41188394,"Sm3",221030,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,5,42275902,"Sm3",206184,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,6,7439608,"Sm3",88814,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,7,43716140,"Sm3",207431,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,8,42733600,"Sm3",152822,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,9,40156714,"Sm3",142170,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,10,44089090,"Sm3",44534,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,11,26987348,"Sm3",77305,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2010,12,27221554,"Sm3",182324,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,1,19854893,"Sm3",173806,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,2,27573732,"Sm3",205963,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,3,54845035,"Sm3",115338,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,4,37654668,"Sm3",196637,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,5,41046365,"Sm3",302493,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,6,32464138,"Sm3",392271,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,7,29388329,"Sm3",451973,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,8,34935399,"Sm3",274001,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,9,27553615,"Sm3",159792,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,10,25757997,"Sm3",177510,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,11,13529646,"Sm3",141998,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2011,12,11962380,"Sm3",66984,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,1,20887384,"Sm3",110798,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,2,20901582,"Sm3",172231,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,3,27462904,"Sm3",175578,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,4,39262263,"Sm3",211265,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,5,36503793,"Sm3",132314,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,6,23694702,"Sm3",187801,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,7,29589235,"Sm3",177656,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,8,31733864,"Sm3",195887,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,9,13860057,"Sm3",81736,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,10,220381,"Sm3",6684,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,11,11473317,"Sm3",12079,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2012,12,25289619,"Sm3",139764,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,1,22473726,"Sm3",160103,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,2,45597249,"Sm3",72360,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,3,26994160,"Sm3",187977,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,4,24657144,"Sm3",144327,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,5,32119681,"Sm3",119143,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,6,958783,"Sm3",5264,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,7,2005817,"Sm3",284,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,8,34600705,"Sm3",153380,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,9,23111748,"Sm3",92709,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,10,29502311,"Sm3",164099,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,11,28321319,"Sm3",160291,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2013,12,30726682,"Sm3",185765,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,1,35805724,"Sm3",181387,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,2,23012117,"Sm3",98495,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,3,45505132,"Sm3",112161,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,4,54327590,"Sm3",90184,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,5,45446054,"Sm3",181159,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,6,50309089,"Sm3",214828,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,7,58185736,"Sm3",176302,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,8,60484758,"Sm3",241775,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,9,32014019,"Sm3",121236,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,10,38828251,"Sm3",232704,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,11,27349558,"Sm3",310921,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2014,12,31914169,"Sm3",232061,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,1,31944800,"Sm3",248374,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,2,22051663,"Sm3",184474,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,3,34755465,"Sm3",253639,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,4,36250143,"Sm3",146721,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,5,42794626,"Sm3",221080,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,6,36647842,"Sm3",255166,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,7,2665708,"Sm3",49938,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,8,24740827,"Sm3",267690,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,9,23215507,"Sm3",298278,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,10,30328143,"Sm3",237975,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,11,39694335,"Sm3",311579,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2015,12,39245940,"Sm3",258197,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,1,42946947,"Sm3",178454,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,2,25734491,"Sm3",250817,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,3,39818622,"Sm3",278488,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,4,51200349,"Sm3",233197,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,5,33477005,"Sm3",277477,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,6,2456350,"Sm3",24543,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,7,34209583,"Sm3",42835,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,8,26995006,"Sm3",213298,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,9,23865867,"Sm3",228176,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,10,18184129,"Sm3",143731,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,11,14201375,"Sm3",284993,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2016,12,16688739,"Sm3",174665,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,1,18928320,"Sm3",114560,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,2,32679631,"Sm3",194524,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,3,61169523,"Sm3",215619,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,4,53259680,"Sm3",208023,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,5,38585677,"Sm3",261084,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,6,47251406,"Sm3",282609,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,7,41755150,"Sm3"," ","Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,8,45401890,"Sm3",110907,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,9,47158845,"Sm3",280224,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,10,37424982,"Sm3",208075,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,11,31879719,"Sm3",139259,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2017,12,17623161,"Sm3",300857,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,1,21402859,"Sm3",327311,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,2,17034539,"Sm3",198041,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,3,23754126,"Sm3",226955,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,4,32775190,"Sm3",258264,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,5,35061520,"Sm3",211795,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,6,12352387,"Sm3",108212,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,7,27657571,"Sm3",287402,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,8,33588789,"Sm3",376153,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,9,33820174,"Sm3",335567,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,10,32124513,"Sm3",253822,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,11,41075063,"Sm3",361957,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2018,12,34148946,"Sm3",307215,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,1,24790341,"Sm3",235328,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,2,17283067,"Sm3",254867,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,3,27707629,"Sm3",372007,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,4,29389737,"Sm3",102027,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,5,25110130,"Sm3",210728,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,6,0,"Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,7,26293012,"Sm3",140313,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,8,27582030,"Sm3",129022,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,9,29224441,"Sm3",136304,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,10,30292939,"Sm3",152208,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,11,35042367,"Sm3",162050,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2019,12,37176644,"Sm3",136995,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,1,36368841,"Sm3",138951,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,2,41294417,"Sm3",226092,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,3,43549930,"Sm3",238061,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,4,45295141,"Sm3",247864,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,5,46953560,"Sm3",242271,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,6,33182372,"Sm3",216650,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,7,32136591,"Sm3",378512,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,8,21790714,"Sm3",371129,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,9,23015332,"Sm3",373243,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,10,27304479,"Sm3",482709,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,11,26692680,"Sm3",390179,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2020,12,24935526,"Sm3",354868,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,1,21222360,"Sm3",275578,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,2,17272876,"Sm3",358735,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,3,16825164,"Sm3",383666,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,4,11607512,"Sm3",366657,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,5,6294825,"Sm3",372186,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,6,12459521,"Sm3",359263,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,7,16018497,"Sm3",416291,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,8,19993526,"Sm3",328872,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,9,31745782,"Sm3",262672,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,10,25204923,"Sm3",323590,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,11,20557712,"Sm3",339960,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2021,12,27243880,"Sm3",377866,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,1,21192535,"Sm3",428159,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,2,6747665,"Sm3",309457,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,3,8867765,"Sm3",328406,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,4,8109165,"Sm3",365274,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,5,10423556,"Sm3",283236,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,6,521878,"Sm3",24022,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,7,15916214,"Sm3",381060,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,8,14868671,"Sm3",184858,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,9,15299231,"Sm3",248797,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,10,15075623,"Sm3",256424,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,11,13492121,"Sm3",83480,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2022,12,24497522,"Sm3",112885,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,1,22403506,"Sm3",316257,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,2,29815633,"Sm3",268887,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,3,29900681,"Sm3",328196,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,4,23713066,"Sm3",227808,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,5,26624107,"Sm3",221938,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,6,19698524,"Sm3",189333,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,7,21504692,"Sm3",297359,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,8,11163354,"Sm3",345298,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,9,12628929,"Sm3",310237,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,10,11699329,"Sm3",332898,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,11,10475070,"Sm3",238910,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2023,12,8296659,"Sm3",268230,"Sm3"," ","Sm3"," ","Sm3"
"ULA",43800,2024,1,6313333,"Sm3",282664,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2005,11," ","Sm3",138401,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2005,12," ","Sm3",237837,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,1," ","Sm3",190083,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,2," ","Sm3",114134,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,3," ","Sm3",130780,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,4," ","Sm3",242469,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,5," ","Sm3",254874,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,6," ","Sm3",357106,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,7," ","Sm3",323036,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,8," ","Sm3",387947,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,9," ","Sm3",264290,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,10," ","Sm3",368051,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,11," ","Sm3",294304,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2006,12," ","Sm3",301935,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,1," ","Sm3",176489,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,2," ","Sm3",99039,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,3," ","Sm3",100782,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,4," ","Sm3",96449,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,5," ","Sm3",112511,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,6," ","Sm3",49120,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,7," ","Sm3",59328,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,8," ","Sm3",132653,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,9,436951,"Sm3",120846,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,10,13929637,"Sm3",76772,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,11," ","Sm3",31354,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2007,12," ","Sm3",107101,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,1," ","Sm3",82081,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,2," ","Sm3",87162,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,3," ","Sm3",91626,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,4," ","Sm3",91133,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,5," ","Sm3",54382,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,6," ","Sm3",45012,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,7," ","Sm3",27991,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,8," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,9," ","Sm3",59333,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,10," ","Sm3",103536,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,11," ","Sm3",107914,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2008,12," ","Sm3",103117,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,1," ","Sm3",56598,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,2," ","Sm3",123602,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,3," ","Sm3",43146,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,4," ","Sm3",131969,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,5," ","Sm3",39201,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,6," ","Sm3",23651,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,7," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,8," ","Sm3",34213,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,9," ","Sm3",112080,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,10," ","Sm3",55894,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,11," ","Sm3",51480,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2009,12," ","Sm3",36616,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,1," ","Sm3",138388,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,2," ","Sm3",134167,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,3," ","Sm3",80025,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,4," ","Sm3",132705,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,5," ","Sm3",99459,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,6," ","Sm3",99628,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,7," ","Sm3",153938,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,8," ","Sm3",75626,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,9," ","Sm3",60574,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,10," ","Sm3",87721,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,11," ","Sm3",61244,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2010,12," ","Sm3",122775,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,1," ","Sm3",107764,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,2," ","Sm3",94130,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,3," ","Sm3",85077,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,4," ","Sm3",116674,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,5," ","Sm3",103717,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,6," ","Sm3",70182,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,7," ","Sm3",22583,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,8," ","Sm3",119342,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,9," ","Sm3",103458,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,10," ","Sm3",84467,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,11," ","Sm3",123294,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2011,12," ","Sm3",108225,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,1," ","Sm3",159699,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,2," ","Sm3",150921,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,3," ","Sm3",101660,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,4," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,5," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,6," ","Sm3",0,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,7," ","Sm3",85681,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,8," ","Sm3",175550,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,9," ","Sm3",175085,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,10," ","Sm3",153156,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,11," ","Sm3",128462,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2012,12," ","Sm3",138066,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,1," ","Sm3",85634,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,2," ","Sm3",86400,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,3," ","Sm3",39858,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,4," ","Sm3",175599,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,5," ","Sm3",136639,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,6," ","Sm3",69536,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,7," ","Sm3",135224,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,8," ","Sm3",115770,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,9," ","Sm3",16119,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,10," ","Sm3",56664,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,11," ","Sm3",66461,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2013,12," ","Sm3",60770,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2014,1," ","Sm3",151103,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2014,2," ","Sm3",150081,"Sm3"," ","Sm3"," ","Sm3"
"URD",2834734,2014,3," ","Sm3",146885,"Sm3"," ","Sm3"," ","Sm3"
