"name","npdId","year","oil","oilUom","oilMass","oilMassUom","oilBbl","oilBblUom","oilSm3Day","oilSm3DayUom","oilBblDay","oilBblDayUom","gas","gasUom","gasEnergy","gasEnergyUom","gasGcv","gasGcvUom","gasMass","gasMassUom","condensate","condensateUom","oilEquivalent","oilEquivalentUom","water","waterUom"
"FRIGG"," ",1996," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",664182000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",1198,"Sm3",665380,"Sm3 o.e."," ","Sm3"
"FRIGG"," ",1997," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",780209000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",1280,"Sm3",781489,"Sm3 o.e."," ","Sm3"
"FRIGG"," ",1998," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",994643000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",1682,"Sm3",996325,"Sm3 o.e."," ","Sm3"
"FRIGG"," ",1999," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",530839000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t",893,"Sm3",531732,"Sm3 o.e."," ","Sm3"
"FRIGG"," ",2000," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1002733755,"Sm3",29650341185,"MJ",29.57,"MJ/Sm3",709711,"t",1693,"Sm3",1004427,"Sm3 o.e.",5458,"Sm3"
"FRIGG"," ",2001," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1214023345,"Sm3",33508704605,"MJ",27.6,"MJ/Sm3",859260,"t",2053,"Sm3",1216076,"Sm3 o.e.",5069,"Sm3"
"FRIGG"," ",2002," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1193300272,"Sm3",46025591491,"MJ",38.57,"MJ/Sm3",844608,"t",2015,"Sm3",1195315,"Sm3 o.e.",3776,"Sm3"
"FRIGG"," ",2003," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1183485159,"Sm3",45647022582,"MJ",38.57,"MJ/Sm3",837661,"t",2001,"Sm3",1185486,"Sm3 o.e.",1782,"Sm3"
"FRIGG"," ",2004," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",1433418603,"Sm3",55286955516,"MJ",38.57,"MJ/Sm3",1014562,"t",2420,"Sm3",1435839,"Sm3 o.e.",48839,"Sm3"
"FRØY"," ",1995,938123,"Sm3",778423,"t",5900615,"bbl",2570.2,"Sm3/day",16166.07,"bbl/day",155641000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1093764,"Sm3 o.e."," ","Sm3"
"FRØY"," ",1996,1899218,"Sm3",1558878,"t",11945720,"bbl",5189.12,"Sm3/day",32638.58,"bbl/day",342798000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2242016,"Sm3 o.e."," ","Sm3"
"FRØY"," ",1997,1453292,"Sm3",1184427,"t",9140931,"bbl",3981.62,"Sm3/day",25043.65,"bbl/day",300428000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1753720,"Sm3 o.e."," ","Sm3"
"FRØY"," ",1998,740159,"Sm3",608947,"t",4655459,"bbl",2027.83,"Sm3/day",12754.68,"bbl/day",201224000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",941383,"Sm3 o.e."," ","Sm3"
"FRØY"," ",1999,513435,"Sm3",426151,"t",3229409,"bbl",1406.67,"Sm3/day",8847.69,"bbl/day",307769000,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",821204,"Sm3 o.e."," ","Sm3"
"FRØY"," ",2000,301806,"Sm3",249350,"t",1898302,"bbl",824.61,"Sm3/day",5186.62,"bbl/day",371769308,"Sm3",0,"MJ",0,"MJ/Sm3",349614,"t"," ","Sm3",673575,"Sm3 o.e.",55561,"Sm3"
"FRØY"," ",2001,33060,"Sm3",27440,"t",207941,"bbl",90.58,"Sm3/day",569.7,"bbl/day",52219776,"Sm3",0,"MJ",0,"MJ/Sm3",49108,"t"," ","Sm3",85280,"Sm3 o.e.",2151,"Sm3"
"GAUPE",18161341,2012," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",219391703,"Sm3",0,"MJ",0,"MJ/Sm3",179995,"t",125616,"Sm3",345008,"Sm3 o.e.",3748,"Sm3"
"GAUPE",18161341,2013," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",164957154,"Sm3",0,"MJ",0,"MJ/Sm3",547218230,"t",44088,"Sm3",209045,"Sm3 o.e.",13576,"Sm3"
"GAUPE",18161341,2014," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",62741100,"Sm3",0,"MJ",0,"MJ/Sm3",50148,"t",20536,"Sm3",83277,"Sm3 o.e.",3473,"Sm3"
"GAUPE",18161341,2015," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",73916398,"Sm3",0,"MJ",0,"MJ/Sm3",62081,"t",20192,"Sm3",94108,"Sm3 o.e.",14259,"Sm3"
"GAUPE",18161341,2016," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",22011592,"Sm3",0,"MJ",0,"MJ/Sm3",17927,"t",15701,"Sm3",37713,"Sm3 o.e.",2321,"Sm3"
"GAUPE",18161341,2017," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",13165163,"Sm3",0,"MJ",0,"MJ/Sm3",10657,"t",8380,"Sm3",21545,"Sm3 o.e.",132,"Sm3"
"GAUPE",18161341,2018," ","Sm3"," ","t"," ","bbl"," ","Sm3/day"," ","bbl/day",5596536,"Sm3",0,"MJ",0,"MJ/Sm3",4462,"t",3001,"Sm3",8598,"Sm3 o.e.",1133,"Sm3"
"GIMLE",4005142,2005,300056,"Sm3",249077,"t",1887295,"bbl",822.07,"Sm3/day",5170.67,"bbl/day",75610478,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",375666,"Sm3 o.e.",9055,"Sm3"
"GIMLE",4005142,2006,255685,"Sm3",213764,"t",1608210,"bbl",700.51,"Sm3/day",4406.05,"bbl/day",449210104,"Sm3",0,"MJ",0,"MJ/Sm3",4966,"t"," ","Sm3",704895,"Sm3 o.e.",1140,"Sm3"
"GIMLE",4005142,2007,550008,"Sm3",460598,"t",3459446,"bbl",1506.87,"Sm3/day",9477.93,"bbl/day",237176830,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",787185,"Sm3 o.e.",20698,"Sm3"
"GIMLE",4005142,2008,611391,"Sm3",509850,"t",3845533,"bbl",1670.47,"Sm3/day",10506.92,"bbl/day",184551137,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",795942,"Sm3 o.e.",561009,"Sm3"
"GIMLE",4005142,2009,332769,"Sm3",277249,"t",2093054,"bbl",911.7,"Sm3/day",5734.39,"bbl/day",113518479,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",446287,"Sm3 o.e.",795221,"Sm3"
"GIMLE",4005142,2010,226714,"Sm3",189174,"t",1425988,"bbl",621.13,"Sm3/day",3906.82,"bbl/day",60070222,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",286784,"Sm3 o.e.",1002603,"Sm3"
"GIMLE",4005142,2011,199625,"Sm3",166570,"t",1255603,"bbl",546.92,"Sm3/day",3440.01,"bbl/day",53198373,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",252823,"Sm3 o.e.",1191942,"Sm3"
"GIMLE",4005142,2012,144394,"Sm3",120469,"t",908211,"bbl",394.52,"Sm3/day",2481.45,"bbl/day",46531646,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",190926,"Sm3 o.e.",1322382,"Sm3"
"GIMLE",4005142,2013,101797,"Sm3",84929,"t",640284,"bbl",278.9,"Sm3/day",1754.2,"bbl/day",39656717,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",141454,"Sm3 o.e.",1417234,"Sm3"
"GIMLE",4005142,2014,60949,"Sm3",50850,"t",383358,"bbl",166.98,"Sm3/day",1050.29,"bbl/day",22802405,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",83751,"Sm3 o.e.",1308624,"Sm3"
"GIMLE",4005142,2015,78184,"Sm3",64705,"t",491763,"bbl",214.2,"Sm3/day",1347.29,"bbl/day",131186222,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",209370,"Sm3 o.e.",1011762,"Sm3"
"GIMLE",4005142,2016,50725,"Sm3",42009,"t",319051,"bbl",138.59,"Sm3/day",871.72,"bbl/day",60614624,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",111340,"Sm3 o.e.",676109,"Sm3"
"GIMLE",4005142,2017,10140,"Sm3",8397,"t",63780,"bbl",27.78,"Sm3/day",174.74,"bbl/day",14465393,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",24605,"Sm3 o.e.",222908,"Sm3"
"GIMLE",4005142,2018,59,"Sm3",48,"t",368,"bbl",0.16,"Sm3/day",1.01,"bbl/day",90951,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",150,"Sm3 o.e.",1419,"Sm3"
"GIMLE",4005142,2019,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GIMLE",4005142,2020,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GIMLE",4005142,2021,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GIMLE",4005142,2022,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GIMLE",4005142,2023,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GIMLE",4005142,2024,0,"Sm3",0,"t",0,"bbl",0,"Sm3/day",0,"bbl/day",0,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3"," ","Sm3 o.e.",0,"Sm3"
"GINA KROG",23384544,2017,712505,"Sm3",605608,"t",4481519,"bbl",1952.07,"Sm3/day",12278.13,"bbl/day",664491932,"Sm3",0,"MJ",0,"MJ/Sm3",608196,"t"," ","Sm3",1376997,"Sm3 o.e.",3571,"Sm3"
"GINA KROG",23384544,2018,1880537,"Sm3",1577532,"t",11828224,"bbl",5152.16,"Sm3/day",32406.09,"bbl/day",1931535833,"Sm3",0,"MJ",0,"MJ/Sm3",1768548,"t"," ","Sm3",3812073,"Sm3 o.e.",19202,"Sm3"
"GINA KROG",23384544,2019,1716874,"Sm3",1413278,"t",10798809,"bbl",4703.76,"Sm3/day",29585.78,"bbl/day",3073587410,"Sm3",0,"MJ",0,"MJ/Sm3",2723062,"t"," ","Sm3",4790461,"Sm3 o.e.",29631,"Sm3"
"GINA KROG",23384544,2020,1125636,"Sm3",923149,"t",7080033,"bbl",3075.51,"Sm3/day",19344.35,"bbl/day",3118897456,"Sm3",0,"MJ",0,"MJ/Sm3",2667228,"t"," ","Sm3",4244533,"Sm3 o.e.",28033,"Sm3"
"GINA KROG",23384544,2021,754996,"Sm3",616970,"t",4748783,"bbl",2068.48,"Sm3/day",13010.36,"bbl/day",2873864103,"Sm3",0,"MJ",0,"MJ/Sm3",2403686,"t"," ","Sm3",3628860,"Sm3 o.e.",24509,"Sm3"
"GINA KROG",23384544,2022,559553,"Sm3",448702,"t",3519485,"bbl",1533.02,"Sm3/day",9642.42,"bbl/day",2982429652,"Sm3",0,"MJ",0,"MJ/Sm3",2523626,"t"," ","Sm3",3541983,"Sm3 o.e.",22772,"Sm3"
"GINA KROG",23384544,2023,432165,"Sm3",349736,"t",2718233,"bbl",1184.01,"Sm3/day",7447.21,"bbl/day",2490991835,"Sm3",0,"MJ",0,"MJ/Sm3",2138574,"t"," ","Sm3",2923157,"Sm3 o.e.",21951,"Sm3"
"GINA KROG",23384544,2024,73789,"Sm3",61793,"t",464119,"bbl",201.61,"Sm3/day",1268.08,"bbl/day",264231552,"Sm3",0,"MJ",0,"MJ/Sm3",228044,"t"," ","Sm3",338021,"Sm3 o.e.",2996,"Sm3"
"GJØA",4467574,2010,251876,"Sm3",204719,"t",1584252,"bbl",690.07,"Sm3/day",4340.42,"bbl/day",218690281,"Sm3",0,"MJ",0,"MJ/Sm3",200678,"t"," ","Sm3",470566,"Sm3 o.e.",7550,"Sm3"
"GJØA",4467574,2011,2158476,"Sm3",1745799,"t",13576404,"bbl",5913.63,"Sm3/day",37195.63,"bbl/day",2124323393,"Sm3",0,"MJ",0,"MJ/Sm3",1819881,"t"," ","Sm3",4282799,"Sm3 o.e.",87879,"Sm3"
"GJØA",4467574,2012,2829532,"Sm3",2277557,"t",17797219,"bbl",7730.96,"Sm3/day",48626.28,"bbl/day",3552648078,"Sm3",0,"MJ",0,"MJ/Sm3",3018665,"t"," ","Sm3",6382180,"Sm3 o.e.",112340,"Sm3"
"GJØA",4467574,2013,1978340,"Sm3",1543717,"t",12443383,"bbl",5420.11,"Sm3/day",34091.46,"bbl/day",4562429904,"Sm3",0,"MJ",0,"MJ/Sm3",3843362,"t"," ","Sm3",6540770,"Sm3 o.e.",177499,"Sm3"
"GJØA",4467574,2014,1473839,"Sm3",1140079,"t",9270167,"bbl",4037.92,"Sm3/day",25397.72,"bbl/day",4120010425,"Sm3",0,"MJ",0,"MJ/Sm3",3455868,"t"," ","Sm3",5593849,"Sm3 o.e.",270090,"Sm3"
"GJØA",4467574,2015,1346050,"Sm3",1037366,"t",8466399,"bbl",3687.81,"Sm3/day",23195.61,"bbl/day",4528034997,"Sm3",0,"MJ",0,"MJ/Sm3",3796644,"t"," ","Sm3",5874085,"Sm3 o.e.",471863,"Sm3"
"GJØA",4467574,2016,1215645,"Sm3",933962,"t",7646178,"bbl",3321.44,"Sm3/day",20891.2,"bbl/day",4840029463,"Sm3",0,"MJ",0,"MJ/Sm3",4045016,"t"," ","Sm3",6055674,"Sm3 o.e.",740572,"Sm3"
"GJØA",4467574,2017,835407,"Sm3",640763,"t",5254550,"bbl",2288.79,"Sm3/day",14396.03,"bbl/day",4287212038,"Sm3",0,"MJ",0,"MJ/Sm3",3592382,"t"," ","Sm3",5122619,"Sm3 o.e.",813302,"Sm3"
"GJØA",4467574,2018,741265,"Sm3",570346,"t",4662415,"bbl",2030.86,"Sm3/day",12773.74,"bbl/day",4356467685,"Sm3",0,"MJ",0,"MJ/Sm3",3671603,"t"," ","Sm3",5097733,"Sm3 o.e.",782331,"Sm3"
"GJØA",4467574,2019,556700,"Sm3",427453,"t",3501538,"bbl",1525.21,"Sm3/day",9593.26,"bbl/day",3309673848,"Sm3",0,"MJ",0,"MJ/Sm3",2783051,"t"," ","Sm3",3866374,"Sm3 o.e.",877486,"Sm3"
"GJØA",4467574,2020,444648,"Sm3",336869,"t",2796749,"bbl",1214.88,"Sm3/day",7641.39,"bbl/day",2766113294,"Sm3",0,"MJ",0,"MJ/Sm3",2321928,"t"," ","Sm3",3210761,"Sm3 o.e.",766786,"Sm3"
"GJØA",4467574,2021,712681,"Sm3",551602,"t",4482628,"bbl",1952.55,"Sm3/day",12281.17,"bbl/day",2767093329,"Sm3",0,"MJ",0,"MJ/Sm3",2338524,"t"," ","Sm3",3479774,"Sm3 o.e.",268890,"Sm3"
"GJØA",4467574,2022,372220,"Sm3",276769,"t",2341193,"bbl",1019.78,"Sm3/day",6414.23,"bbl/day",2555530343,"Sm3",0,"MJ",0,"MJ/Sm3",2165816,"t"," ","Sm3",2927750,"Sm3 o.e.",56225,"Sm3"
"GJØA",4467574,2023,270679,"Sm3",199491,"t",1702519,"bbl",741.59,"Sm3/day",4664.44,"bbl/day",2108184775,"Sm3",0,"MJ",0,"MJ/Sm3",1781378,"t"," ","Sm3",2378864,"Sm3 o.e.",96978,"Sm3"
"GJØA",4467574,2024,15839,"Sm3",11675,"t",99624,"bbl",43.28,"Sm3/day",272.2,"bbl/day",135061001,"Sm3",0,"MJ",0,"MJ/Sm3",114697,"t"," ","Sm3",150900,"Sm3 o.e.",7911,"Sm3"
"GLITNE"," ",2001,745674,"Sm3",642627,"t",4690148,"bbl",2042.94,"Sm3/day",12849.72,"bbl/day",38912887,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",784587,"Sm3 o.e.",4751,"Sm3"
"GLITNE"," ",2002,2157273,"Sm3",1741593,"t",13568837,"bbl",5910.34,"Sm3/day",37174.9,"bbl/day",108175758,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2265449,"Sm3 o.e.",416148,"Sm3"
"GLITNE"," ",2003,1686426,"Sm3",1355930,"t",10607299,"bbl",4620.35,"Sm3/day",29061.09,"bbl/day",86961027,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1773387,"Sm3 o.e.",1070819,"Sm3"
"GLITNE"," ",2004,969036,"Sm3",833369,"t",6095052,"bbl",2647.64,"Sm3/day",16653.15,"bbl/day",52807824,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",1021844,"Sm3 o.e.",1291171,"Sm3"
"GLITNE"," ",2005,826942,"Sm3",710019,"t",5201308,"bbl",2265.59,"Sm3/day",14250.16,"bbl/day",44360539,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",871303,"Sm3 o.e.",2002831,"Sm3"
"GLITNE"," ",2006,581555,"Sm3",499365,"t",3657870,"bbl",1593.3,"Sm3/day",10021.56,"bbl/day",30523632,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",612079,"Sm3 o.e.",2373222,"Sm3"
"GLITNE"," ",2007,468718,"Sm3",402225,"t",2948147,"bbl",1284.16,"Sm3/day",8077.12,"bbl/day",25898003,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",494616,"Sm3 o.e.",2627889,"Sm3"
"GLITNE"," ",2008,509505,"Sm3",437199,"t",3204690,"bbl",1392.09,"Sm3/day",8755.98,"bbl/day",30712120,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",540217,"Sm3 o.e.",2765569,"Sm3"
"GLITNE"," ",2009,371943,"Sm3",293774,"t",2339451,"bbl",1019.02,"Sm3/day",6409.45,"bbl/day",22415904,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",394359,"Sm3 o.e.",2886588,"Sm3"
"GLITNE"," ",2010,259335,"Sm3",208299,"t",1631168,"bbl",710.51,"Sm3/day",4468.95,"bbl/day",16148629,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",275484,"Sm3 o.e.",2473324,"Sm3"
"GLITNE"," ",2011,197890,"Sm3",175021,"t",1244691,"bbl",542.16,"Sm3/day",3410.11,"bbl/day",12020846,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",209911,"Sm3 o.e.",2302560,"Sm3"
"GLITNE"," ",2012,101260,"Sm3",84951,"t",636906,"bbl",276.67,"Sm3/day",1740.18,"bbl/day",6829562,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",108090,"Sm3 o.e.",1594609,"Sm3"
"GLITNE"," ",2013,6161,"Sm3",5311,"t",38752,"bbl",16.88,"Sm3/day",106.17,"bbl/day",395273,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",6556,"Sm3 o.e.",193949,"Sm3"
"GOLIAT",5774394,2016,2950126,"Sm3",2425589,"t",18555732,"bbl",8060.45,"Sm3/day",50698.72,"bbl/day",531951392,"Sm3",0,"MJ",0,"MJ/Sm3",528275,"t"," ","Sm3",3482077,"Sm3 o.e.",0,"Sm3"
"GOLIAT",5774394,2017,2512965,"Sm3",2075941,"t",15806070,"bbl",6884.83,"Sm3/day",43304.3,"bbl/day",456454943,"Sm3",0,"MJ",0,"MJ/Sm3",451224,"t"," ","Sm3",2969420,"Sm3 o.e.",9575,"Sm3"
"GOLIAT",5774394,2018,3720283,"Sm3",3075283,"t",23399873,"bbl",10192.56,"Sm3/day",64109.24,"bbl/day",1019013154,"Sm3",0,"MJ",0,"MJ/Sm3",1006566,"t"," ","Sm3",4739296,"Sm3 o.e.",395690,"Sm3"
"GOLIAT",5774394,2019,2358694,"Sm3",1948885,"t",14835737,"bbl",6462.18,"Sm3/day",40645.86,"bbl/day",916068015,"Sm3",0,"MJ",0,"MJ/Sm3",902233,"t"," ","Sm3",3274762,"Sm3 o.e.",843192,"Sm3"
"GOLIAT",5774394,2020,2313537,"Sm3",1910375,"t",14551708,"bbl",6321.14,"Sm3/day",39758.77,"bbl/day",1319115260,"Sm3",0,"MJ",0,"MJ/Sm3",1293293,"t"," ","Sm3",3632652,"Sm3 o.e.",1671706,"Sm3"
"GOLIAT",5774394,2021,2022865,"Sm3",1675630,"t",12723436,"bbl",5542.1,"Sm3/day",34858.73,"bbl/day",1146675093,"Sm3",0,"MJ",0,"MJ/Sm3",1128052,"t"," ","Sm3",3169540,"Sm3 o.e.",1753479,"Sm3"
"GOLIAT",5774394,2022,1884510,"Sm3",1548629,"t",11853210,"bbl",5163.04,"Sm3/day",32474.55,"bbl/day",1263388685,"Sm3",0,"MJ",0,"MJ/Sm3",108552,"t"," ","Sm3",3147899,"Sm3 o.e.",2148907,"Sm3"
"GOLIAT",5774394,2023,1491611,"Sm3",1222040,"t",9381950,"bbl",4086.61,"Sm3/day",25703.97,"bbl/day",1320495548,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",2812107,"Sm3 o.e.",1696842,"Sm3"
"GOLIAT",5774394,2024,106595,"Sm3",87168,"t",670462,"bbl",291.24,"Sm3/day",1831.86,"bbl/day",112754375,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",219349,"Sm3 o.e.",151503,"Sm3"
"GRANE",1035937,1996,79194,"Sm3",0,"t",498115,"bbl",216.38,"Sm3/day",1360.97,"bbl/day",1141177,"Sm3",0,"MJ",0,"MJ/Sm3",0,"t"," ","Sm3",80335,"Sm3 o.e.",2559,"Sm3"
"GRANE",1035937,2003,867628,"Sm3",814210,"t",5457215,"bbl",2377.06,"Sm3/day",14951.27,"bbl/day",12718722,"Sm3",0,"MJ",0,"MJ/Sm3",12823,"t"," ","Sm3",880347,"Sm3 o.e.",185428,"Sm3"
"GRANE",1035937,2004,7086144,"Sm3",6649336,"t",44570499,"bbl",19361.05,"Sm3/day",121777.32,"bbl/day",206833012,"Sm3",0,"MJ",0,"MJ/Sm3",397991,"t"," ","Sm3",7292977,"Sm3 o.e.",2947450,"Sm3"
"GRANE",1035937,2005,10281861,"Sm3",9644687,"t",64670952,"bbl",28169.48,"Sm3/day",177180.69,"bbl/day",311106411,"Sm3",0,"MJ",0,"MJ/Sm3",625465,"t"," ","Sm3",10592967,"Sm3 o.e.",4534127,"Sm3"
"GRANE",1035937,2006,12626832,"Sm3",11843555,"t",79420374,"bbl",34594.06,"Sm3/day",217590.07,"bbl/day",438517059,"Sm3",0,"MJ",0,"MJ/Sm3",836823,"t"," ","Sm3",13065349,"Sm3 o.e.",4685829,"Sm3"
"GRANE",1035937,2007,11997475,"Sm3",11253991,"t",75461838,"bbl",32869.79,"Sm3/day",206744.76,"bbl/day",562648951,"Sm3",0,"MJ",0,"MJ/Sm3",941324,"t"," ","Sm3",12560124,"Sm3 o.e.",3316017,"Sm3"
"GRANE",1035937,2008,10037262,"Sm3",9415829,"t",63132471,"bbl",27424.21,"Sm3/day",172493.09,"bbl/day",1075385067,"Sm3",0,"MJ",0,"MJ/Sm3",1306723,"t"," ","Sm3",11112647,"Sm3 o.e.",3296302,"Sm3"
"GRANE",1035937,2009,10723664,"Sm3",10060718,"t",67449809,"bbl",29379.9,"Sm3/day",184794,"bbl/day",1608020848,"Sm3",0,"MJ",0,"MJ/Sm3",1791378,"t"," ","Sm3",12331685,"Sm3 o.e.",2725674,"Sm3"
"GRANE",1035937,2010,9654416,"Sm3",9057468,"t",60724442,"bbl",26450.45,"Sm3/day",166368.34,"bbl/day",1768894022,"Sm3",0,"MJ",0,"MJ/Sm3",1810624,"t"," ","Sm3",11423310,"Sm3 o.e.",2298645,"Sm3"
"GRANE",1035937,2011,8117676,"Sm3",7615203,"t",51058640,"bbl",22240.21,"Sm3/day",139886.68,"bbl/day",1698224465,"Sm3",0,"MJ",0,"MJ/Sm3",1596894,"t"," ","Sm3",9815900,"Sm3 o.e.",3156991,"Sm3"
"GRANE",1035937,2012,7104559,"Sm3",6641735,"t",44686324,"bbl",19411.36,"Sm3/day",122093.78,"bbl/day",1884999698,"Sm3",0,"MJ",0,"MJ/Sm3",1590582,"t"," ","Sm3",8989559,"Sm3 o.e.",3625460,"Sm3"
"GRANE",1035937,2013,5566549,"Sm3",4709940,"t",35012537,"bbl",15250.82,"Sm3/day",95924.76,"bbl/day",2123333195,"Sm3",0,"MJ",0,"MJ/Sm3",1672955,"t"," ","Sm3",7689882,"Sm3 o.e.",4590870,"Sm3"
"GRANE",1035937,2014,4191859,"Sm3",3931046,"t",26365997,"bbl",11484.55,"Sm3/day",72235.61,"bbl/day",1950941619,"Sm3",0,"MJ",0,"MJ/Sm3",1533749,"t"," ","Sm3",6142801,"Sm3 o.e.",3951869,"Sm3"
"GRANE",1035937,2015,4332612,"Sm3",4056662,"t",27251306,"bbl",11870.17,"Sm3/day",74661.11,"bbl/day",2350906938,"Sm3",0,"MJ",0,"MJ/Sm3",1847470,"t"," ","Sm3",6683519,"Sm3 o.e.",4578862,"Sm3"
"GRANE",1035937,2016,4517861,"Sm3",4244822,"t",28416487,"bbl",12343.88,"Sm3/day",77640.67,"bbl/day",2275728354,"Sm3",0,"MJ",0,"MJ/Sm3",1792953,"t"," ","Sm3",6793589,"Sm3 o.e.",5670263,"Sm3"
"GRANE",1035937,2017,6017548,"Sm3",5647732,"t",37849234,"bbl",16486.43,"Sm3/day",103696.53,"bbl/day",2130685433,"Sm3",0,"MJ",0,"MJ/Sm3",1682771,"t"," ","Sm3",8148233,"Sm3 o.e.",6171102,"Sm3"
"GRANE",1035937,2018,5867284,"Sm3",5519639,"t",36904101,"bbl",16074.75,"Sm3/day",101107.13,"bbl/day",2096202550,"Sm3",0,"MJ",0,"MJ/Sm3",1658600,"t"," ","Sm3",7963487,"Sm3 o.e.",5191450,"Sm3"
"GRANE",1035937,2019,5100084,"Sm3",4791061,"t",32078559,"bbl",13972.83,"Sm3/day",87886.46,"bbl/day",2407555456,"Sm3",0,"MJ",0,"MJ/Sm3",1898477,"t"," ","Sm3",7507639,"Sm3 o.e.",4325701,"Sm3"
"GRANE",1035937,2020,4018203,"Sm3",3763766,"t",25273733,"bbl",10978.7,"Sm3/day",69053.91,"bbl/day",2383419818,"Sm3",0,"MJ",0,"MJ/Sm3",1879824,"t"," ","Sm3",6401623,"Sm3 o.e.",3795787,"Sm3"
